chunk,breath
1,15.476190476190478
2,14.634146341463412
3,13.952174731688945
4,14.888337468982636
5,14.157432174245308
6,14.799354899914604
7,14.750378214826027
8,14.139872149604022
9,13.950861338604925
10,13.858238264447342
11,13.87770390486
12,14.707268784764775
13,14.152024446142072
14,14.913957934990462
15,14.891179839633466
16,15.640217702664035
17,15.062276721058215
18,15.29261837074792
19,15.367944044921702
20,15.349798287907083
21,15.182481751824795
