chunk,breath
1,16.489091831557587
2,14.993446920052424
3,12.125399430002588
4,9.283163965943421
5,7.7220077220077235
6,14.26742271812693
7,13.382899628252762
8,13.937740995015545
9,11.929824561403509
10,11.527803436172185
11,13.731185635067359
12,13.39116291677961
13,9.072201843070605
14,12.800463365189684
15,13.062752438183445
16,12.916423144360024
17,13.546370267453979
18,13.196573966374146
19,14.625571311379344
20,14.934581427507673
21,14.917523308630203
22,12.692558038620094
