ecg,R
859.0,0
1281.0,1
683.0,0
-333.0,0
-504.0,0
-107.0,0
-23.0,0
-68.0,0
11.0,0
21.0,0
-18.0,0
2.0,0
25.0,0
16.0,0
25.0,0
39.0,0
39.0,0
44.0,0
53.0,0
61.0,0
68.0,0
70.0,0
75.0,0
77.0,0
84.0,0
91.0,0
96.0,0
98.0,0
100.0,0
103.0,0
110.0,0
115.0,0
115.0,0
117.0,0
117.0,0
119.0,0
117.0,0
107.0,0
86.0,0
56.0,0
30.0,0
9.0,0
-4.0,0
-18.0,0
-35.0,0
-44.0,0
-44.0,0
-46.0,0
-46.0,0
-39.0,0
-35.0,0
-32.0,0
-30.0,0
-30.0,0
-25.0,0
-21.0,0
-21.0,0
-23.0,0
-23.0,0
-21.0,0
-21.0,0
-21.0,0
-18.0,0
-16.0,0
-21.0,0
-18.0,0
-7.0,0
-2.0,0
-4.0,0
-7.0,0
-9.0,0
-9.0,0
-7.0,0
-4.0,0
-4.0,0
-7.0,0
-7.0,0
-4.0,0
-9.0,0
-11.0,0
-7.0,0
0.0,0
11.0,0
14.0,0
14.0,0
28.0,0
39.0,0
30.0,0
18.0,0
9.0,0
7.0,0
9.0,0
4.0,0
0.0,0
7.0,0
16.0,0
16.0,0
4.0,0
-35.0,0
-30.0,0
279.0,0
899.0,0
1117.0,1
363.0,0
-539.0,0
-535.0,0
-119.0,0
-42.0,0
-56.0,0
25.0,0
28.0,0
4.0,0
39.0,0
63.0,0
51.0,0
56.0,0
72.0,0
77.0,0
82.0,0
91.0,0
93.0,0
93.0,0
96.0,0
100.0,0
105.0,0
107.0,0
110.0,0
112.0,0
112.0,0
117.0,0
129.0,0
138.0,0
143.0,0
140.0,0
143.0,0
150.0,0
152.0,0
145.0,0
133.0,0
117.0,0
84.0,0
49.0,0
25.0,0
-7.0,0
-35.0,0
-46.0,0
-56.0,0
-65.0,0
-68.0,0
-65.0,0
-56.0,0
-46.0,0
-46.0,0
-46.0,0
-42.0,0
-42.0,0
-42.0,0
-42.0,0
-44.0,0
-42.0,0
-32.0,0
-32.0,0
-32.0,0
-35.0,0
-37.0,0
-35.0,0
-25.0,0
-28.0,0
-30.0,0
-28.0,0
-21.0,0
-21.0,0
-21.0,0
-23.0,0
-28.0,0
-30.0,0
-25.0,0
-14.0,0
-2.0,0
-2.0,0
-2.0,0
14.0,0
30.0,0
23.0,0
4.0,0
-9.0,0
-11.0,0
-4.0,0
9.0,0
21.0,0
18.0,0
18.0,0
25.0,0
21.0,0
-18.0,0
-23.0,0
255.0,0
882.0,0
1187.0,1
460.0,0
-549.0,0
-633.0,0
-187.0,0
-51.0,0
-46.0,0
44.0,0
56.0,0
21.0,0
44.0,0
61.0,0
51.0,0
61.0,0
75.0,0
72.0,0
75.0,0
82.0,0
86.0,0
89.0,0
96.0,0
96.0,0
96.0,0
98.0,0
100.0,0
105.0,0
107.0,0
107.0,0
107.0,0
110.0,0
115.0,0
117.0,0
119.0,0
117.0,0
117.0,0
112.0,0
96.0,0
72.0,0
44.0,0
11.0,0
-21.0,0
-46.0,0
-68.0,0
-77.0,0
-82.0,0
-84.0,0
-82.0,0
-79.0,0
-77.0,0
-70.0,0
-65.0,0
-63.0,0
-61.0,0
-58.0,0
-56.0,0
-49.0,0
-44.0,0
-49.0,0
-49.0,0
-44.0,0
-42.0,0
-37.0,0
-35.0,0
-32.0,0
-28.0,0
-16.0,0
-2.0,0
7.0,0
9.0,0
7.0,0
4.0,0
7.0,0
9.0,0
11.0,0
7.0,0
0.0,0
2.0,0
11.0,0
18.0,0
18.0,0
25.0,0
46.0,0
58.0,0
42.0,0
25.0,0
18.0,0
16.0,0
16.0,0
16.0,0
16.0,0
18.0,0
21.0,0
23.0,0
4.0,0
-63.0,0
-39.0,0
389.0,0
1136.0,0
1328.0,1
436.0,0
-460.0,0
-356.0,0
-11.0,0
-51.0,0
-68.0,0
14.0,0
-11.0,0
-35.0,0
2.0,0
11.0,0
2.0,0
16.0,0
25.0,0
30.0,0
37.0,0
46.0,0
51.0,0
56.0,0
61.0,0
68.0,0
72.0,0
79.0,0
84.0,0
89.0,0
93.0,0
98.0,0
103.0,0
105.0,0
107.0,0
115.0,0
124.0,0
133.0,0
131.0,0
124.0,0
110.0,0
86.0,0
68.0,0
51.0,0
25.0,0
0.0,0
-16.0,0
-25.0,0
-32.0,0
-35.0,0
-32.0,0
-32.0,0
-30.0,0
-28.0,0
-28.0,0
-23.0,0
-21.0,0
-21.0,0
-16.0,0
-16.0,0
-16.0,0
-14.0,0
-14.0,0
-14.0,0
-11.0,0
-11.0,0
-11.0,0
-11.0,0
-11.0,0
-11.0,0
-11.0,0
-11.0,0
-9.0,0
-11.0,0
-11.0,0
-9.0,0
-9.0,0
-7.0,0
-7.0,0
-7.0,0
-9.0,0
-11.0,0
-14.0,0
-14.0,0
-7.0,0
2.0,0
2.0,0
7.0,0
25.0,0
46.0,0
37.0,0
14.0,0
2.0,0
-2.0,0
0.0,0
4.0,0
4.0,0
7.0,0
9.0,0
14.0,0
9.0,0
-37.0,0
-53.0,0
227.0,0
887.0,0
1293.0,1
680.0,0
-331.0,0
-483.0,0
-86.0,0
-16.0,0
-68.0,0
21.0,0
42.0,0
4.0,0
25.0,0
46.0,0
37.0,0
46.0,0
61.0,0
58.0,0
61.0,0
70.0,0
75.0,0
79.0,0
86.0,0
91.0,0
91.0,0
93.0,0
98.0,0
103.0,0
107.0,0
110.0,0
110.0,0
115.0,0
119.0,0
122.0,0
124.0,0
124.0,0
124.0,0
122.0,0
115.0,0
96.0,0
68.0,0
37.0,0
9.0,0
-18.0,0
-37.0,0
-46.0,0
-53.0,0
-61.0,0
-61.0,0
-58.0,0
-56.0,0
-49.0,0
-46.0,0
-49.0,0
-44.0,0
-42.0,0
-39.0,0
-35.0,0
-32.0,0
-35.0,0
-35.0,0
-35.0,0
-32.0,0
-25.0,0
-18.0,0
-14.0,0
-16.0,0
-16.0,0
-14.0,0
-11.0,0
-11.0,0
-14.0,0
-14.0,0
-14.0,0
-11.0,0
-9.0,0
-11.0,0
-14.0,0
-14.0,0
-11.0,0
-9.0,0
-9.0,0
-14.0,0
-18.0,0
-21.0,0
-16.0,0
-2.0,0
11.0,0
11.0,0
9.0,0
21.0,0
42.0,0
42.0,0
21.0,0
2.0,0
-7.0,0
-9.0,0
-7.0,0
-2.0,0
-2.0,0
-4.0,0
-2.0,0
-4.0,0
-39.0,0
-82.0,0
91.0,0
655.0,0
1185.0,1
835.0,0
-194.0,0
-598.0,0
-223.0,0
-37.0,0
-100.0,0
-42.0,0
0.0,0
-42.0,0
-30.0,0
-4.0,0
-11.0,0
-9.0,0
9.0,0
14.0,0
16.0,0
23.0,0
30.0,0
37.0,0
44.0,0
46.0,0
51.0,0
65.0,0
77.0,0
84.0,0
89.0,0
93.0,0
96.0,0
98.0,0
103.0,0
103.0,0
105.0,0
110.0,0
112.0,0
112.0,0
112.0,0
96.0,0
72.0,0
51.0,0
32.0,0
7.0,0
-18.0,0
-30.0,0
-35.0,0
-37.0,0
-39.0,0
-39.0,0
-30.0,0
-11.0,0
-2.0,0
2.0,0
11.0,0
18.0,0
14.0,0
18.0,0
28.0,0
28.0,0
25.0,0
32.0,0
32.0,0
30.0,0
32.0,0
39.0,0
44.0,0
42.0,0
44.0,0
49.0,0
51.0,0
56.0,0
58.0,0
56.0,0
56.0,0
56.0,0
56.0,0
53.0,0
53.0,0
53.0,0
53.0,0
53.0,0
53.0,0
61.0,0
65.0,0
63.0,0
68.0,0
89.0,0
96.0,0
82.0,0
72.0,0
72.0,0
72.0,0
72.0,0
72.0,0
68.0,0
65.0,0
72.0,0
75.0,0
58.0,0
16.0,0
53.0,0
410.0,0
1011.0,0
1101.0,1
223.0,0
-624.0,0
-516.0,0
-100.0,0
-23.0,0
-4.0,0
77.0,0
75.0,0
56.0,0
79.0,0
89.0,0
86.0,0
91.0,0
98.0,0
103.0,0
115.0,0
115.0,0
115.0,0
119.0,0
124.0,0
124.0,0
133.0,0
147.0,0
152.0,0
147.0,0
152.0,0
159.0,0
161.0,0
166.0,0
171.0,0
169.0,0
166.0,0
171.0,0
176.0,0
169.0,0
150.0,0
124.0,0
91.0,0
61.0,0
28.0,0
-2.0,0
-28.0,0
-37.0,0
-42.0,0
-49.0,0
-49.0,0
-46.0,0
-44.0,0
-46.0,0
-44.0,0
-37.0,0
-25.0,0
-18.0,0
-21.0,0
-21.0,0
-18.0,0
-16.0,0
-14.0,0
-14.0,0
-16.0,0
-16.0,0
-18.0,0
-16.0,0
-14.0,0
-14.0,0
-14.0,0
-16.0,0
-18.0,0
-16.0,0
-14.0,0
-14.0,0
-18.0,0
-25.0,0
-28.0,0
-23.0,0
-9.0,0
-4.0,0
-11.0,0
-7.0,0
14.0,0
25.0,0
14.0,0
-4.0,0
-16.0,0
-21.0,0
-21.0,0
-16.0,0
-18.0,0
-18.0,0
-14.0,0
-14.0,0
-32.0,0
-93.0,0
-61.0,0
368.0,0
1075.0,0
1180.0,1
244.0,0
-593.0,0
-434.0,0
-72.0,0
-79.0,0
-72.0,0
11.0,0
-7.0,0
-25.0,0
4.0,0
11.0,0
4.0,0
21.0,0
32.0,0
35.0,0
39.0,0
46.0,0
51.0,0
58.0,0
70.0,0
82.0,0
86.0,0
86.0,0
86.0,0
84.0,0
86.0,0
93.0,0
93.0,0
93.0,0
100.0,0
105.0,0
107.0,0
117.0,0
122.0,0
107.0,0
86.0,0
65.0,0
32.0,0
-2.0,0
-23.0,0
-39.0,0
-58.0,0
-68.0,0
-68.0,0
-70.0,0
-75.0,0
-75.0,0
-77.0,0
-82.0,0
-82.0,0
-75.0,0
-70.0,0
-65.0,0
-61.0,0
-56.0,0
-56.0,0
-51.0,0
-42.0,0
-44.0,0
-44.0,0
-39.0,0
-39.0,0
-42.0,0
-42.0,0
-44.0,0
-44.0,0
-39.0,0
-35.0,0
-37.0,0
-37.0,0
-35.0,0
-25.0,0
-14.0,0
-11.0,0
-14.0,0
-14.0,0
-16.0,0
-11.0,0
-9.0,0
-11.0,0
-14.0,0
-16.0,0
-14.0,0
-4.0,0
2.0,0
9.0,0
28.0,0
51.0,0
51.0,0
32.0,0
16.0,0
7.0,0
4.0,0
4.0,0
7.0,0
9.0,0
9.0,0
9.0,0
4.0,0
-42.0,0
-96.0,0
79.0,0
687.0,0
1303.0,1
1004.0,0
-79.0,0
-554.0,0
-190.0,0
-14.0,0
-100.0,0
-42.0,0
4.0,0
-39.0,0
-30.0,0
0.0,0
-7.0,0
-4.0,0
9.0,0
14.0,0
21.0,0
28.0,0
32.0,0
37.0,0
44.0,0
49.0,0
53.0,0
56.0,0
63.0,0
68.0,0
72.0,0
79.0,0
82.0,0
84.0,0
86.0,0
91.0,0
93.0,0
96.0,0
98.0,0
96.0,0
91.0,0
77.0,0
58.0,0
42.0,0
16.0,0
-14.0,0
-32.0,0
-49.0,0
-58.0,0
-61.0,0
-65.0,0
-65.0,0
-53.0,0
-42.0,0
-37.0,0
-39.0,0
-35.0,0
-32.0,0
-32.0,0
-30.0,0
-28.0,0
-25.0,0
-28.0,0
-30.0,0
-30.0,0
-28.0,0
-25.0,0
-25.0,0
-28.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-28.0,0
-30.0,0
-32.0,0
-30.0,0
-28.0,0
-25.0,0
-25.0,0
-28.0,0
-28.0,0
-25.0,0
-21.0,0
-21.0,0
-21.0,0
-28.0,0
-30.0,0
-28.0,0
-18.0,0
-9.0,0
-7.0,0
-4.0,0
14.0,0
35.0,0
30.0,0
9.0,0
-4.0,0
-9.0,0
-9.0,0
-4.0,0
0.0,0
0.0,0
0.0,0
2.0,0
-4.0,0
-51.0,0
-61.0,0
234.0,0
892.0,0
1246.0,1
586.0,0
-399.0,0
-488.0,0
-79.0,0
-21.0,0
-70.0,0
11.0,0
23.0,0
-4.0,0
21.0,0
35.0,0
23.0,0
30.0,0
44.0,0
49.0,0
51.0,0
53.0,0
58.0,0
65.0,0
70.0,0
75.0,0
77.0,0
82.0,0
86.0,0
91.0,0
96.0,0
100.0,0
100.0,0
98.0,0
100.0,0
103.0,0
107.0,0
110.0,0
110.0,0
105.0,0
96.0,0
79.0,0
56.0,0
28.0,0
0.0,0
-25.0,0
-49.0,0
-61.0,0
-68.0,0
-70.0,0
-70.0,0
-68.0,0
-65.0,0
-63.0,0
-56.0,0
-51.0,0
-53.0,0
-51.0,0
-51.0,0
-49.0,0
-42.0,0
-39.0,0
-39.0,0
-39.0,0
-39.0,0
-35.0,0
-30.0,0
-28.0,0
-30.0,0
-30.0,0
-28.0,0
-25.0,0
-23.0,0
-23.0,0
-25.0,0
-25.0,0
-25.0,0
-21.0,0
-11.0,0
-9.0,0
-9.0,0
-7.0,0
0.0,0
14.0,0
18.0,0
11.0,0
4.0,0
2.0,0
2.0,0
4.0,0
14.0,0
23.0,0
35.0,0
56.0,0
63.0,0
46.0,0
28.0,0
18.0,0
16.0,0
18.0,0
16.0,0
14.0,0
16.0,0
23.0,0
30.0,0
11.0,0
-39.0,0
42.0,0
497.0,0
1103.0,1
1014.0,0
44.0,0
-608.0,0
-342.0,0
-25.0,0
-49.0,0
-25.0,0
42.0,0
16.0,0
9.0,0
46.0,0
49.0,0
37.0,0
49.0,0
63.0,0
65.0,0
70.0,0
75.0,0
77.0,0
86.0,0
93.0,0
89.0,0
91.0,0
100.0,0
107.0,0
115.0,0
119.0,0
119.0,0
124.0,0
122.0,0
119.0,0
122.0,0
129.0,0
136.0,0
143.0,0
145.0,0
131.0,0
96.0,0
63.0,0
44.0,0
18.0,0
-14.0,0
-30.0,0
-37.0,0
-49.0,0
-56.0,0
-49.0,0
-44.0,0
-44.0,0
-35.0,0
-32.0,0
-35.0,0
-23.0,0
-9.0,0
-7.0,0
-11.0,0
-18.0,0
-18.0,0
-11.0,0
-11.0,0
-14.0,0
-11.0,0
-9.0,0
-14.0,0
-14.0,0
-9.0,0
-9.0,0
-9.0,0
-11.0,0
-9.0,0
-11.0,0
-11.0,0
-4.0,0
-4.0,0
-9.0,0
-11.0,0
-16.0,0
-14.0,0
-7.0,0
9.0,0
18.0,0
16.0,0
21.0,0
35.0,0
32.0,0
21.0,0
9.0,0
-2.0,0
-9.0,0
-2.0,0
9.0,0
9.0,0
7.0,0
14.0,0
11.0,0
-25.0,0
-18.0,0
284.0,0
915.0,0
1164.0,1
366.0,0
-617.0,0
-631.0,0
-183.0,0
-58.0,0
-37.0,0
53.0,0
56.0,0
30.0,0
56.0,0
68.0,0
61.0,0
70.0,0
82.0,0
82.0,0
84.0,0
93.0,0
100.0,0
110.0,0
126.0,0
136.0,0
136.0,0
133.0,0
133.0,0
140.0,0
143.0,0
140.0,0
140.0,0
145.0,0
145.0,0
147.0,0
150.0,0
150.0,0
143.0,0
136.0,0
117.0,0
91.0,0
58.0,0
23.0,0
-11.0,0
-39.0,0
-61.0,0
-75.0,0
-84.0,0
-86.0,0
-89.0,0
-89.0,0
-86.0,0
-82.0,0
-75.0,0
-72.0,0
-75.0,0
-72.0,0
-72.0,0
-68.0,0
-61.0,0
-63.0,0
-65.0,0
-63.0,0
-61.0,0
-58.0,0
-53.0,0
-56.0,0
-53.0,0
-46.0,0
-37.0,0
-30.0,0
-28.0,0
-28.0,0
-28.0,0
-28.0,0
-25.0,0
-23.0,0
-25.0,0
-30.0,0
-28.0,0
-16.0,0
-9.0,0
-7.0,0
9.0,0
30.0,0
32.0,0
11.0,0
0.0,0
-4.0,0
-4.0,0
-2.0,0
0.0,0
0.0,0
2.0,0
9.0,0
11.0,0
-25.0,0
-98.0,0
32.0,0
647.0,0
1366.0,1
1183.0,0
75.0,0
-530.0,0
-204.0,0
14.0,0
-75.0,0
-32.0,0
21.0,0
-23.0,0
-21.0,0
14.0,0
11.0,0
7.0,0
21.0,0
25.0,0
30.0,0
42.0,0
49.0,0
56.0,0
58.0,0
63.0,0
70.0,0
77.0,0
82.0,0
86.0,0
89.0,0
93.0,0
98.0,0
105.0,0
107.0,0
110.0,0
110.0,0
115.0,0
122.0,0
126.0,0
115.0,0
93.0,0
63.0,0
32.0,0
4.0,0
-21.0,0
-39.0,0
-53.0,0
-63.0,0
-65.0,0
-65.0,0
-63.0,0
-61.0,0
-58.0,0
-53.0,0
-51.0,0
-49.0,0
-44.0,0
-42.0,0
-42.0,0
-42.0,0
-39.0,0
-35.0,0
-37.0,0
-35.0,0
-32.0,0
-35.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-25.0,0
-16.0,0
-4.0,0
-2.0,0
-4.0,0
-4.0,0
-2.0,0
-4.0,0
-2.0,0
-4.0,0
-9.0,0
-9.0,0
-9.0,0
-2.0,0
7.0,0
7.0,0
11.0,0
32.0,0
46.0,0
32.0,0
14.0,0
2.0,0
0.0,0
2.0,0
4.0,0
4.0,0
7.0,0
9.0,0
14.0,0
-4.0,0
-68.0,0
-21.0,0
422.0,0
1129.0,0
1234.0,1
309.0,0
-514.0,0
-352.0,0
-18.0,0
-56.0,0
-56.0,0
23.0,0
-2.0,0
-21.0,0
11.0,0
16.0,0
11.0,0
25.0,0
35.0,0
37.0,0
44.0,0
51.0,0
56.0,0
63.0,0
68.0,0
72.0,0
75.0,0
79.0,0
84.0,0
91.0,0
96.0,0
98.0,0
100.0,0
103.0,0
107.0,0
112.0,0
119.0,0
119.0,0
119.0,0
112.0,0
100.0,0
86.0,0
63.0,0
32.0,0
2.0,0
-21.0,0
-39.0,0
-51.0,0
-53.0,0
-56.0,0
-58.0,0
-56.0,0
-51.0,0
-49.0,0
-44.0,0
-42.0,0
-42.0,0
-42.0,0
-37.0,0
-32.0,0
-35.0,0
-35.0,0
-32.0,0
-32.0,0
-32.0,0
-28.0,0
-21.0,0
-14.0,0
-14.0,0
-14.0,0
-14.0,0
-9.0,0
-9.0,0
-14.0,0
-16.0,0
-14.0,0
-14.0,0
-11.0,0
-11.0,0
-14.0,0
-16.0,0
-16.0,0
-14.0,0
-9.0,0
-11.0,0
-16.0,0
-18.0,0
-18.0,0
-11.0,0
0.0,0
7.0,0
2.0,0
11.0,0
35.0,0
39.0,0
21.0,0
4.0,0
-4.0,0
-4.0,0
-4.0,0
0.0,0
0.0,0
0.0,0
2.0,0
2.0,0
-28.0,0
-77.0,0
58.0,0
598.0,0
1192.0,1
962.0,0
-72.0,0
-591.0,0
-251.0,0
-23.0,0
-86.0,0
-37.0,0
21.0,0
-7.0,0
0.0,0
25.0,0
21.0,0
23.0,0
39.0,0
46.0,0
49.0,0
56.0,0
63.0,0
65.0,0
75.0,0
82.0,0
89.0,0
98.0,0
107.0,0
110.0,0
112.0,0
119.0,0
122.0,0
122.0,0
124.0,0
126.0,0
129.0,0
131.0,0
133.0,0
129.0,0
122.0,0
103.0,0
82.0,0
53.0,0
23.0,0
-4.0,0
-28.0,0
-49.0,0
-58.0,0
-61.0,0
-65.0,0
-65.0,0
-63.0,0
-58.0,0
-56.0,0
-51.0,0
-51.0,0
-49.0,0
-49.0,0
-46.0,0
-44.0,0
-44.0,0
-44.0,0
-44.0,0
-44.0,0
-42.0,0
-39.0,0
-39.0,0
-37.0,0
-37.0,0
-37.0,0
-35.0,0
-35.0,0
-35.0,0
-32.0,0
-35.0,0
-35.0,0
-35.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-21.0,0
-18.0,0
-18.0,0
-16.0,0
-16.0,0
-11.0,0
-2.0,0
2.0,0
2.0,0
18.0,0
30.0,0
39.0,0
61.0,0
75.0,0
58.0,0
32.0,0
21.0,0
18.0,0
16.0,0
18.0,0
21.0,0
21.0,0
21.0,0
25.0,0
14.0,0
-39.0,0
-42.0,0
274.0,0
932.0,0
1218.0,1
483.0,0
-462.0,0
-483.0,0
-84.0,0
-37.0,0
-65.0,0
18.0,0
16.0,0
-16.0,0
11.0,0
30.0,0
23.0,0
30.0,0
39.0,0
42.0,0
53.0,0
61.0,0
63.0,0
68.0,0
72.0,0
72.0,0
77.0,0
84.0,0
93.0,0
96.0,0
98.0,0
100.0,0
105.0,0
110.0,0
110.0,0
107.0,0
112.0,0
115.0,0
117.0,0
117.0,0
107.0,0
89.0,0
61.0,0
32.0,0
7.0,0
-16.0,0
-39.0,0
-61.0,0
-75.0,0
-75.0,0
-63.0,0
-51.0,0
-51.0,0
-53.0,0
-53.0,0
-49.0,0
-37.0,0
-21.0,0
-16.0,0
-18.0,0
-21.0,0
-21.0,0
-18.0,0
-18.0,0
-16.0,0
-18.0,0
-16.0,0
-11.0,0
-11.0,0
-9.0,0
-9.0,0
-14.0,0
-16.0,0
-16.0,0
-14.0,0
-11.0,0
-9.0,0
-7.0,0
-9.0,0
-16.0,0
-7.0,0
2.0,0
-2.0,0
-11.0,0
-14.0,0
-14.0,0
-11.0,0
0.0,0
4.0,0
0.0,0
7.0,0
28.0,0
42.0,0
35.0,0
16.0,0
2.0,0
0.0,0
2.0,0
9.0,0
9.0,0
2.0,0
7.0,0
16.0,0
7.0,0
-30.0,0
46.0,0
464.0,0
1042.0,1
967.0,0
-16.0,0
-737.0,0
-507.0,0
-136.0,0
-79.0,0
-18.0,0
56.0,0
39.0,0
37.0,0
70.0,0
70.0,0
68.0,0
86.0,0
96.0,0
93.0,0
100.0,0
105.0,0
115.0,0
131.0,0
136.0,0
138.0,0
145.0,0
150.0,0
147.0,0
154.0,0
159.0,0
159.0,0
159.0,0
159.0,0
159.0,0
169.0,0
178.0,0
178.0,0
171.0,0
164.0,0
147.0,0
119.0,0
82.0,0
44.0,0
11.0,0
-18.0,0
-42.0,0
-56.0,0
-61.0,0
-65.0,0
-70.0,0
-68.0,0
-63.0,0
-58.0,0
-56.0,0
-58.0,0
-56.0,0
-51.0,0
-51.0,0
-44.0,0
-44.0,0
-49.0,0
-51.0,0
-49.0,0
-51.0,0
-51.0,0
-51.0,0
-49.0,0
-51.0,0
-49.0,0
-46.0,0
-44.0,0
-44.0,0
-46.0,0
-46.0,0
-44.0,0
-44.0,0
-39.0,0
-35.0,0
-30.0,0
-28.0,0
-23.0,0
-16.0,0
-14.0,0
-14.0,0
2.0,0
18.0,0
14.0,0
-4.0,0
-16.0,0
-18.0,0
-18.0,0
-16.0,0
-4.0,0
7.0,0
11.0,0
14.0,0
7.0,0
-44.0,0
-84.0,0
178.0,0
880.0,0
1382.0,1
814.0,0
-291.0,0
-544.0,0
-131.0,0
-32.0,0
-91.0,0
-7.0,0
9.0,0
-32.0,0
-9.0,0
14.0,0
4.0,0
9.0,0
28.0,0
32.0,0
37.0,0
46.0,0
53.0,0
61.0,0
65.0,0
72.0,0
77.0,0
82.0,0
86.0,0
93.0,0
98.0,0
105.0,0
110.0,0
112.0,0
117.0,0
119.0,0
124.0,0
126.0,0
126.0,0
119.0,0
105.0,0
82.0,0
53.0,0
23.0,0
-4.0,0
-23.0,0
-35.0,0
-42.0,0
-51.0,0
-51.0,0
-53.0,0
-53.0,0
-49.0,0
-44.0,0
-42.0,0
-42.0,0
-39.0,0
-35.0,0
-32.0,0
-30.0,0
-25.0,0
-25.0,0
-23.0,0
-21.0,0
-21.0,0
-11.0,0
2.0,0
2.0,0
0.0,0
2.0,0
4.0,0
4.0,0
4.0,0
4.0,0
2.0,0
4.0,0
9.0,0
7.0,0
9.0,0
7.0,0
4.0,0
7.0,0
7.0,0
7.0,0
4.0,0
-2.0,0
-4.0,0
0.0,0
9.0,0
16.0,0
14.0,0
18.0,0
44.0,0
56.0,0
39.0,0
21.0,0
14.0,0
7.0,0
