ecg,R
-37.0,0
-32.0,0
-32.0,0
-35.0,0
-32.0,0
-30.0,0
-30.0,0
-25.0,0
-23.0,0
-25.0,0
-28.0,0
-28.0,0
-23.0,0
-16.0,0
-16.0,0
-21.0,0
-23.0,0
-21.0,0
-14.0,0
-9.0,0
-9.0,0
-11.0,0
-16.0,0
-18.0,0
-16.0,0
-14.0,0
-4.0,0
2.0,0
14.0,0
35.0,0
60.0,0
56.0,0
35.0,0
30.0,0
28.0,0
23.0,0
28.0,0
28.0,0
28.0,0
35.0,0
44.0,0
42.0,0
7.0,0
-84.0,0
-16.0,0
537.0,0
1275.0,1
1202.0,0
205.0,0
-378.0,0
-91.0,0
88.0,0
-44.0,0
-32.0,0
25.0,0
-16.0,0
-28.0,0
2.0,0
0.0,0
0.0,0
16.0,0
18.0,0
18.0,0
23.0,0
30.0,0
39.0,0
44.0,0
49.0,0
51.0,0
56.0,0
60.0,0
65.0,0
67.0,0
72.0,0
74.0,0
77.0,0
84.0,0
88.0,0
93.0,0
95.0,0
100.0,0
100.0,0
98.0,0
91.0,0
67.0,0
42.0,0
14.0,0
-9.0,0
-28.0,0
-44.0,0
-51.0,0
-53.0,0
-56.0,0
-56.0,0
-56.0,0
-53.0,0
-49.0,0
-49.0,0
-49.0,0
-44.0,0
-32.0,0
-21.0,0
-23.0,0
-21.0,0
-11.0,0
0.0,0
2.0,0
2.0,0
2.0,0
4.0,0
7.0,0
7.0,0
7.0,0
7.0,0
9.0,0
11.0,0
9.0,0
9.0,0
11.0,0
11.0,0
9.0,0
11.0,0
14.0,0
11.0,0
14.0,0
14.0,0
14.0,0
14.0,0
11.0,0
7.0,0
4.0,0
4.0,0
7.0,0
9.0,0
18.0,0
30.0,0
39.0,0
53.0,0
56.0,0
42.0,0
32.0,0
32.0,0
28.0,0
23.0,0
25.0,0
25.0,0
23.0,0
28.0,0
30.0,0
11.0,0
-72.0,0
-128.0,0
212.0,0
1037.0,0
1504.0,1
831.0,0
-123.0,0
-184.0,0
100.0,0
4.0,0
-91.0,0
-21.0,0
-28.0,0
-65.0,0
-37.0,0
-21.0,0
-32.0,0
-23.0,0
-7.0,0
4.0,0
25.0,0
42.0,0
46.0,0
49.0,0
56.0,0
63.0,0
65.0,0
70.0,0
72.0,0
77.0,0
81.0,0
86.0,0
91.0,0
93.0,0
95.0,0
98.0,0
102.0,0
107.0,0
112.0,0
112.0,0
105.0,0
91.0,0
70.0,0
46.0,0
23.0,0
0.0,0
-21.0,0
-32.0,0
-37.0,0
-39.0,0
-39.0,0
-39.0,0
-37.0,0
-37.0,0
-35.0,0
-30.0,0
-28.0,0
-28.0,0
-30.0,0
-32.0,0
-30.0,0
-25.0,0
-25.0,0
-25.0,0
-25.0,0
-23.0,0
-21.0,0
-18.0,0
-18.0,0
-21.0,0
-21.0,0
-21.0,0
-16.0,0
-14.0,0
-14.0,0
-14.0,0
-14.0,0
-11.0,0
-9.0,0
-4.0,0
-4.0,0
-7.0,0
-7.0,0
-4.0,0
2.0,0
9.0,0
14.0,0
9.0,0
4.0,0
0.0,0
2.0,0
4.0,0
4.0,0
11.0,0
23.0,0
32.0,0
49.0,0
58.0,0
42.0,0
28.0,0
28.0,0
23.0,0
28.0,0
37.0,0
35.0,0
32.0,0
35.0,0
37.0,0
32.0,0
-25.0,0
-116.0,0
60.0,0
759.0,0
1424.0,1
1076.0,0
53.0,0
-275.0,0
39.0,0
60.0,0
-81.0,0
-32.0,0
-4.0,0
-53.0,0
-42.0,0
-16.0,0
-23.0,0
-18.0,0
-2.0,0
0.0,0
2.0,0
9.0,0
18.0,0
25.0,0
30.0,0
32.0,0
37.0,0
44.0,0
49.0,0
56.0,0
58.0,0
60.0,0
65.0,0
67.0,0
74.0,0
79.0,0
84.0,0
86.0,0
91.0,0
93.0,0
98.0,0
95.0,0
81.0,0
56.0,0
28.0,0
7.0,0
-11.0,0
-25.0,0
-35.0,0
-39.0,0
-42.0,0
-42.0,0
-37.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-28.0,0
-25.0,0
-25.0,0
-28.0,0
-25.0,0
-16.0,0
-4.0,0
-2.0,0
-7.0,0
-7.0,0
-4.0,0
-4.0,0
-2.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-2.0,0
0.0,0
2.0,0
2.0,0
2.0,0
2.0,0
4.0,0
4.0,0
4.0,0
4.0,0
4.0,0
2.0,0
-2.0,0
-4.0,0
-4.0,0
-4.0,0
-2.0,0
9.0,0
18.0,0
28.0,0
39.0,0
44.0,0
28.0,0
16.0,0
16.0,0
14.0,0
9.0,0
7.0,0
7.0,0
9.0,0
11.0,0
21.0,0
14.0,0
-58.0,0
-121.0,0
158.0,0
899.0,0
1375.0,1
787.0,0
-156.0,0
-252.0,0
70.0,0
21.0,0
-81.0,0
-14.0,0
-11.0,0
-51.0,0
-23.0,0
-9.0,0
-21.0,0
-9.0,0
4.0,0
-2.0,0
-4.0,0
9.0,0
21.0,0
25.0,0
35.0,0
49.0,0
53.0,0
53.0,0
58.0,0
67.0,0
74.0,0
77.0,0
79.0,0
81.0,0
81.0,0
88.0,0
95.0,0
98.0,0
100.0,0
100.0,0
98.0,0
88.0,0
65.0,0
35.0,0
0.0,0
-28.0,0
-49.0,0
-56.0,0
-60.0,0
-72.0,0
-81.0,0
-77.0,0
-70.0,0
-63.0,0
-56.0,0
-56.0,0
-58.0,0
-60.0,0
-58.0,0
-49.0,0
-46.0,0
-53.0,0
-49.0,0
-37.0,0
-30.0,0
-23.0,0
-28.0,0
-35.0,0
-25.0,0
-21.0,0
-28.0,0
-30.0,0
-25.0,0
-16.0,0
-14.0,0
-18.0,0
-21.0,0
-18.0,0
-18.0,0
-11.0,0
-4.0,0
-9.0,0
-18.0,0
-21.0,0
-11.0,0
-11.0,0
-23.0,0
-30.0,0
-14.0,0
9.0,0
16.0,0
25.0,0
37.0,0
30.0,0
18.0,0
28.0,0
28.0,0
16.0,0
14.0,0
11.0,0
14.0,0
30.0,0
35.0,0
23.0,0
0.0,0
-60.0,0
-30.0,0
373.0,0
980.0,1
962.0,0
72.0,0
-544.0,0
-275.0,0
25.0,0
-28.0,0
-18.0,0
39.0,0
4.0,0
-7.0,0
35.0,0
37.0,0
21.0,0
25.0,0
35.0,0
42.0,0
58.0,0
63.0,0
53.0,0
58.0,0
79.0,0
91.0,0
93.0,0
95.0,0
95.0,0
95.0,0
105.0,0
116.0,0
121.0,0
133.0,0
137.0,0
137.0,0
147.0,0
156.0,0
151.0,0
142.0,0
130.0,0
109.0,0
72.0,0
32.0,0
-4.0,0
-37.0,0
-60.0,0
-70.0,0
-72.0,0
-77.0,0
-79.0,0
-79.0,0
-77.0,0
-74.0,0
-72.0,0
-70.0,0
-67.0,0
-65.0,0
-63.0,0
-63.0,0
-60.0,0
-53.0,0
-49.0,0
-49.0,0
-51.0,0
-46.0,0
-32.0,0
-21.0,0
-25.0,0
-28.0,0
-25.0,0
-23.0,0
-23.0,0
-21.0,0
-21.0,0
-23.0,0
-23.0,0
-21.0,0
-18.0,0
-18.0,0
-18.0,0
-18.0,0
-21.0,0
-23.0,0
-23.0,0
-23.0,0
-21.0,0
-9.0,0
0.0,0
16.0,0
37.0,0
37.0,0
18.0,0
11.0,0
11.0,0
4.0,0
7.0,0
11.0,0
9.0,0
7.0,0
11.0,0
16.0,0
-16.0,0
-112.0,0
-91.0,0
415.0,0
1221.0,0
1326.0,1
385.0,0
-343.0,0
-137.0,0
81.0,0
-56.0,0
-74.0,0
-9.0,0
-46.0,0
-60.0,0
-28.0,0
-25.0,0
-32.0,0
-21.0,0
-16.0,0
-11.0,0
-2.0,0
4.0,0
11.0,0
16.0,0
21.0,0
28.0,0
32.0,0
39.0,0
44.0,0
42.0,0
30.0,0
16.0,0
25.0,0
67.0,0
93.0,0
88.0,0
91.0,0
100.0,0
107.0,0
107.0,0
100.0,0
81.0,0
58.0,0
32.0,0
11.0,0
-7.0,0
-23.0,0
-35.0,0
-39.0,0
-42.0,0
-39.0,0
-37.0,0
-35.0,0
-28.0,0
-16.0,0
-14.0,0
-14.0,0
-14.0,0
-11.0,0
-11.0,0
-11.0,0
-9.0,0
-9.0,0
-7.0,0
-7.0,0
-7.0,0
-4.0,0
-2.0,0
-2.0,0
-2.0,0
-4.0,0
-4.0,0
-2.0,0
0.0,0
0.0,0
0.0,0
2.0,0
2.0,0
4.0,0
4.0,0
7.0,0
7.0,0
7.0,0
7.0,0
7.0,0
7.0,0
4.0,0
2.0,0
2.0,0
2.0,0
9.0,0
23.0,0
35.0,0
49.0,0
58.0,0
49.0,0
30.0,0
30.0,0
28.0,0
21.0,0
21.0,0
23.0,0
21.0,0
25.0,0
30.0,0
23.0,0
-28.0,0
-128.0,0
-21.0,0
632.0,0
1417.0,1
1275.0,0
249.0,0
-263.0,0
9.0,0
95.0,0
-63.0,0
-46.0,0
0.0,0
-37.0,0
-30.0,0
0.0,0
-7.0,0
-9.0,0
4.0,0
9.0,0
11.0,0
21.0,0
25.0,0
28.0,0
32.0,0
37.0,0
44.0,0
51.0,0
53.0,0
56.0,0
58.0,0
60.0,0
67.0,0
74.0,0
77.0,0
77.0,0
79.0,0
84.0,0
91.0,0
93.0,0
91.0,0
84.0,0
65.0,0
39.0,0
18.0,0
-2.0,0
-21.0,0
-39.0,0
-49.0,0
-51.0,0
-51.0,0
-49.0,0
-49.0,0
-49.0,0
-46.0,0
-42.0,0
-39.0,0
-37.0,0
-37.0,0
-37.0,0
-37.0,0
-37.0,0
-30.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-28.0,0
-25.0,0
-23.0,0
-23.0,0
-23.0,0
-21.0,0
-18.0,0
-16.0,0
-14.0,0
-14.0,0
-14.0,0
-2.0,0
16.0,0
25.0,0
23.0,0
23.0,0
25.0,0
23.0,0
25.0,0
28.0,0
25.0,0
23.0,0
23.0,0
18.0,0
14.0,0
16.0,0
18.0,0
18.0,0
30.0,0
39.0,0
51.0,0
65.0,0
58.0,0
39.0,0
32.0,0
30.0,0
25.0,0
25.0,0
28.0,0
25.0,0
23.0,0
28.0,0
30.0,0
7.0,0
-81.0,0
-100.0,0
319.0,0
1121.0,0
1399.0,1
597.0,0
-231.0,0
-151.0,0
100.0,0
-21.0,0
-79.0,0
-7.0,0
-28.0,0
-56.0,0
-25.0,0
-16.0,0
-23.0,0
-11.0,0
-2.0,0
-2.0,0
4.0,0
14.0,0
18.0,0
23.0,0
30.0,0
35.0,0
39.0,0
46.0,0
51.0,0
56.0,0
58.0,0
60.0,0
67.0,0
77.0,0
86.0,0
88.0,0
93.0,0
100.0,0
112.0,0
121.0,0
114.0,0
100.0,0
81.0,0
53.0,0
28.0,0
9.0,0
-9.0,0
-21.0,0
-28.0,0
-32.0,0
-30.0,0
-25.0,0
-25.0,0
-23.0,0
-21.0,0
-21.0,0
-18.0,0
-16.0,0
-16.0,0
-16.0,0
-16.0,0
-16.0,0
-14.0,0
-14.0,0
-16.0,0
-16.0,0
-14.0,0
-14.0,0
-9.0,0
-7.0,0
-9.0,0
-7.0,0
-4.0,0
-2.0,0
-2.0,0
0.0,0
0.0,0
0.0,0
0.0,0
2.0,0
7.0,0
7.0,0
2.0,0
2.0,0
7.0,0
9.0,0
9.0,0
7.0,0
9.0,0
16.0,0
21.0,0
21.0,0
14.0,0
4.0,0
4.0,0
7.0,0
7.0,0
16.0,0
37.0,0
53.0,0
63.0,0
72.0,0
67.0,0
56.0,0
49.0,0
37.0,0
25.0,0
32.0,0
51.0,0
60.0,0
53.0,0
51.0,0
56.0,0
30.0,0
-56.0,0
-39.0,0
401.0,0
1128.0,0
1242.0,1
380.0,0
-322.0,0
-130.0,0
109.0,0
-11.0,0
-42.0,0
18.0,0
-7.0,0
-18.0,0
11.0,0
4.0,0
-4.0,0
14.0,0
21.0,0
18.0,0
28.0,0
39.0,0
39.0,0
37.0,0
49.0,0
58.0,0
58.0,0
58.0,0
60.0,0
72.0,0
81.0,0
84.0,0
86.0,0
93.0,0
95.0,0
98.0,0
107.0,0
116.0,0
114.0,0
112.0,0
107.0,0
93.0,0
65.0,0
37.0,0
18.0,0
-2.0,0
-32.0,0
-49.0,0
-51.0,0
-51.0,0
-46.0,0
-49.0,0
-49.0,0
-37.0,0
-28.0,0
-32.0,0
-32.0,0
-30.0,0
-35.0,0
-32.0,0
-25.0,0
-25.0,0
-32.0,0
-28.0,0
-23.0,0
-23.0,0
-21.0,0
-21.0,0
-23.0,0
-23.0,0
-11.0,0
2.0,0
4.0,0
2.0,0
7.0,0
9.0,0
4.0,0
2.0,0
9.0,0
14.0,0
7.0,0
0.0,0
0.0,0
7.0,0
11.0,0
9.0,0
4.0,0
-2.0,0
-2.0,0
7.0,0
14.0,0
21.0,0
30.0,0
44.0,0
44.0,0
25.0,0
14.0,0
14.0,0
11.0,0
14.0,0
21.0,0
18.0,0
14.0,0
11.0,0
9.0,0
-2.0,0
-56.0,0
-53.0,0
282.0,0
908.0,0
1044.0,1
233.0,0
-527.0,0
-366.0,0
-4.0,0
-11.0,0
-14.0,0
58.0,0
28.0,0
2.0,0
42.0,0
49.0,0
42.0,0
58.0,0
65.0,0
53.0,0
58.0,0
74.0,0
74.0,0
70.0,0
81.0,0
91.0,0
93.0,0
95.0,0
102.0,0
107.0,0
109.0,0
116.0,0
123.0,0
128.0,0
137.0,0
151.0,0
161.0,0
163.0,0
163.0,0
161.0,0
154.0,0
133.0,0
95.0,0
53.0,0
21.0,0
-7.0,0
-32.0,0
-51.0,0
-63.0,0
-65.0,0
-67.0,0
-65.0,0
-63.0,0
-60.0,0
-60.0,0
-53.0,0
-46.0,0
-49.0,0
-49.0,0
-46.0,0
-44.0,0
-42.0,0
-39.0,0
-37.0,0
-37.0,0
-37.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-23.0,0
-25.0,0
-25.0,0
-18.0,0
-9.0,0
-7.0,0
-4.0,0
-4.0,0
-4.0,0
-2.0,0
0.0,0
0.0,0
0.0,0
-2.0,0
-7.0,0
-7.0,0
-2.0,0
2.0,0
9.0,0
16.0,0
30.0,0
49.0,0
49.0,0
30.0,0
25.0,0
23.0,0
14.0,0
14.0,0
18.0,0
16.0,0
14.0,0
16.0,0
18.0,0
-4.0,0
-100.0,0
-114.0,0
331.0,0
1170.0,0
1431.0,1
581.0,0
-245.0,0
-133.0,0
114.0,0
-18.0,0
-67.0,0
2.0,0
-23.0,0
-51.0,0
-21.0,0
-16.0,0
-25.0,0
-9.0,0
2.0,0
4.0,0
9.0,0
16.0,0
21.0,0
25.0,0
32.0,0
37.0,0
42.0,0
44.0,0
49.0,0
56.0,0
58.0,0
60.0,0
63.0,0
67.0,0
79.0,0
91.0,0
95.0,0
95.0,0
95.0,0
98.0,0
91.0,0
77.0,0
53.0,0
28.0,0
7.0,0
-14.0,0
-30.0,0
-37.0,0
-42.0,0
-49.0,0
-49.0,0
-49.0,0
-46.0,0
-42.0,0
-39.0,0
-37.0,0
-39.0,0
-39.0,0
-37.0,0
-35.0,0
-32.0,0
-30.0,0
-30.0,0
-28.0,0
-25.0,0
-21.0,0
-21.0,0
-23.0,0
-21.0,0
-21.0,0
-18.0,0
-16.0,0
-18.0,0
-18.0,0
-16.0,0
-14.0,0
-9.0,0
-9.0,0
-9.0,0
-9.0,0
-9.0,0
-4.0,0
7.0,0
16.0,0
11.0,0
4.0,0
2.0,0
4.0,0
7.0,0
11.0,0
18.0,0
28.0,0
39.0,0
53.0,0
60.0,0
44.0,0
30.0,0
25.0,0
18.0,0
14.0,0
23.0,0
30.0,0
25.0,0
25.0,0
30.0,0
21.0,0
-53.0,0
-130.0,0
137.0,0
910.0,0
1462.0,1
917.0,0
-74.0,0
-233.0,0
77.0,0
25.0,0
-91.0,0
-25.0,0
-18.0,0
-63.0,0
-42.0,0
-23.0,0
-32.0,0
-25.0,0
-9.0,0
-7.0,0
-2.0,0
2.0,0
9.0,0
16.0,0
23.0,0
28.0,0
32.0,0
37.0,0
39.0,0
46.0,0
51.0,0
53.0,0
58.0,0
63.0,0
67.0,0
72.0,0
77.0,0
81.0,0
84.0,0
86.0,0
86.0,0
74.0,0
56.0,0
30.0,0
7.0,0
-14.0,0
-23.0,0
-28.0,0
-35.0,0
-37.0,0
-39.0,0
-39.0,0
-35.0,0
-30.0,0
-30.0,0
-28.0,0
-28.0,0
-28.0,0
-23.0,0
-14.0,0
-7.0,0
-4.0,0
-9.0,0
-7.0,0
-4.0,0
-4.0,0
-2.0,0
-2.0,0
-2.0,0
-2.0,0
-2.0,0
0.0,0
0.0,0
2.0,0
2.0,0
4.0,0
4.0,0
4.0,0
4.0,0
7.0,0
7.0,0
7.0,0
11.0,0
9.0,0
9.0,0
7.0,0
4.0,0
2.0,0
7.0,0
7.0,0
14.0,0
28.0,0
37.0,0
51.0,0
58.0,0
44.0,0
30.0,0
30.0,0
25.0,0
21.0,0
25.0,0
23.0,0
23.0,0
25.0,0
28.0,0
23.0,0
-32.0,0
-126.0,0
37.0,0
714.0,0
1387.0,1
1076.0,0
65.0,0
-287.0,0
25.0,0
70.0,0
-63.0,0
-11.0,0
18.0,0
-30.0,0
-21.0,0
7.0,0
0.0,0
2.0,0
23.0,0
32.0,0
37.0,0
44.0,0
51.0,0
58.0,0
58.0,0
60.0,0
65.0,0
72.0,0
77.0,0
79.0,0
84.0,0
86.0,0
88.0,0
93.0,0
98.0,0
102.0,0
102.0,0
107.0,0
112.0,0
114.0,0
114.0,0
105.0,0
81.0,0
53.0,0
32.0,0
11.0,0
-9.0,0
-28.0,0
-37.0,0
-37.0,0
-32.0,0
-30.0,0
-32.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-25.0,0
-21.0,0
-23.0,0
-25.0,0
-23.0,0
-18.0,0
-14.0,0
-14.0,0
-16.0,0
-18.0,0
-16.0,0
-14.0,0
-14.0,0
-11.0,0
-7.0,0
-7.0,0
-11.0,0
-7.0,0
-4.0,0
-4.0,0
-2.0,0
-4.0,0
-9.0,0
-2.0,0
18.0,0
28.0,0
25.0,0
30.0,0
35.0,0
32.0,0
30.0,0
28.0,0
23.0,0
21.0,0
30.0,0
42.0,0
51.0,0
65.0,0
70.0,0
51.0,0
37.0,0
39.0,0
37.0,0
25.0,0
23.0,0
25.0,0
23.0,0
23.0,0
32.0,0
25.0,0
-28.0,0
-98.0,0
86.0,0
700.0,0
1193.0,1
747.0,0
-196.0,0
-399.0,0
-28.0,0
42.0,0
-53.0,0
-4.0,0
14.0,0
-21.0,0
-2.0,0
14.0,0
0.0,0
4.0,0
23.0,0
23.0,0
23.0,0
35.0,0
39.0,0
39.0,0
46.0,0
53.0,0
51.0,0
56.0,0
70.0,0
79.0,0
81.0,0
79.0,0
86.0,0
93.0,0
100.0,0
107.0,0
112.0,0
114.0,0
126.0,0
133.0,0
123.0,0
105.0,0
91.0,0
65.0,0
23.0,0
-7.0,0
-23.0,0
-46.0,0
-67.0,0
-60.0,0
-42.0,0
-46.0,0
-53.0,0
-44.0,0
-39.0,0
-42.0,0
-37.0,0
-35.0,0
-42.0,0
-46.0,0
-35.0,0
-23.0,0
-28.0,0
-37.0,0
-32.0,0
-23.0,0
-21.0,0
-25.0,0
-32.0,0
-32.0,0
-30.0,0
-28.0,0
-21.0,0
-16.0,0
-28.0,0
-30.0,0
-14.0,0
-9.0,0
-18.0,0
-23.0,0
-23.0,0
-23.0,0
-23.0,0
-18.0,0
-16.0,0
-18.0,0
-14.0,0
-4.0,0
11.0,0
30.0,0
28.0,0
0.0,0
-9.0,0
0.0,0
-2.0,0
-7.0,0
-4.0,0
-2.0,0
-2.0,0
0.0,0
2.0,0
-14.0,0
-74.0,0
-88.0,0
245.0,0
915.0,0
1128.0,1
329.0,0
-504.0,0
-373.0,0
18.0,0
-7.0,0
-44.0,0
37.0,0
23.0,0
-4.0,0
25.0,0
35.0,0
23.0,0
35.0,0
46.0,0
44.0,0
46.0,0
56.0,0
60.0,0
72.0,0
91.0,0
98.0,0
93.0,0
98.0,0
102.0,0
105.0,0
109.0,0
116.0,0
123.0,0
128.0,0
130.0,0
135.0,0
142.0,0
147.0,0
147.0,0
142.0,0
128.0,0
102.0,0
67.0,0
30.0,0
-2.0,0
-28.0,0
-49.0,0
-60.0,0
-67.0,0
-72.0,0
-77.0,0
-74.0,0
-72.0,0
-67.0,0
-65.0,0
-63.0,0
-60.0,0
-60.0,0
-56.0,0
-51.0,0
-49.0,0
-46.0,0
-44.0,0
-42.0,0
-37.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-28.0,0
-23.0,0
-11.0,0
-9.0,0
-11.0,0
-11.0,0
-7.0,0
-2.0,0
0.0,0
2.0,0
0.0,0
-2.0,0
-4.0,0
-7.0,0
-7.0,0
-4.0,0
-2.0,0
9.0,0
21.0,0
32.0,0
49.0,0
49.0,0
32.0,0
23.0,0
30.0,0
35.0,0
37.0,0
37.0,0
37.0,0
35.0,0
39.0,0
44.0,0
28.0,0
-60.0,0
-116.0,0
252.0,0
1109.0,0
1555.0,1
829.0,0
-128.0,0
-163.0,0
112.0,0
2.0,0
-84.0,0
-14.0,0
-28.0,0
-60.0,0
-35.0,0
-21.0,0
-28.0,0
-18.0,0
-9.0,0
-7.0,0
0.0,0
11.0,0
18.0,0
21.0,0
25.0,0
30.0,0
37.0,0
46.0,0
51.0,0
56.0,0
58.0,0
63.0,0
67.0,0
77.0,0
88.0,0
98.0,0
100.0,0
100.0,0
105.0,0
109.0,0
100.0,0
84.0,0
60.0,0
30.0,0
7.0,0
-9.0,0
-25.0,0
-37.0,0
-46.0,0
-46.0,0
-44.0,0
-42.0,0
-39.0,0
-37.0,0
-37.0,0
-37.0,0
-35.0,0
-30.0,0
-30.0,0
-30.0,0
-30.0,0
-30.0,0
-25.0,0
-21.0,0
-18.0,0
-18.0,0
-21.0,0
-14.0,0
-4.0,0
2.0,0
4.0,0
2.0,0
4.0,0
4.0,0
7.0,0
9.0,0
9.0,0
7.0,0
9.0,0
9.0,0
11.0,0
11.0,0
14.0,0
9.0,0
2.0,0
0.0,0
4.0,0
7.0,0
11.0,0
21.0,0
30.0,0
46.0,0
58.0,0
49.0,0
32.0,0
30.0,0
23.0,0
18.0,0
21.0,0
25.0,0
30.0,0
37.0,0
37.0,0
37.0,0
2.0,0
-100.0,0
-53.0,0
509.0,0
1319.0,0
1340.0,1
366.0,0
-273.0,0
-44.0,0
105.0,0
-53.0,0
-56.0,0
2.0,0
-39.0,0
-49.0,0
-16.0,0
-18.0,0
-21.0,0
-4.0,0
2.0,0
4.0,0
11.0,0
18.0,0
25.0,0
30.0,0
35.0,0
42.0,0
46.0,0
51.0,0
56.0,0
60.0,0
67.0,0
70.0,0
77.0,0
91.0,0
102.0,0
105.0,0
107.0,0
114.0,0
119.0,0
116.0,0
107.0,0
86.0,0
58.0,0
30.0,0
7.0,0
-14.0,0
-32.0,0
-42.0,0
-44.0,0
-46.0,0
-46.0,0
-42.0,0
-37.0,0
-37.0,0
-37.0,0
-35.0,0
-32.0,0
-30.0,0
-30.0,0
-30.0,0
-25.0,0
-14.0,0
-9.0,0
-9.0,0
-9.0,0
-7.0,0
-7.0,0
-4.0,0
-2.0,0
-2.0,0
-4.0,0
-4.0,0
-2.0,0
0.0,0
0.0,0
2.0,0
2.0,0
2.0,0
2.0,0
4.0,0
4.0,0
4.0,0
4.0,0
2.0,0
4.0,0
7.0,0
7.0,0
2.0,0
-2.0,0
0.0,0
2.0,0
7.0,0
21.0,0
30.0,0
37.0,0
51.0,0
49.0,0
32.0,0
28.0,0
25.0,0
16.0,0
14.0,0
21.0,0
28.0,0
37.0,0
39.0,0
37.0,0
16.0,0
-65.0,0
-107.0,0
252.0,0
1046.0,0
1422.0,1
707.0,0
-184.0,0
-179.0,0
102.0,0
2.0,0
-77.0,0
-4.0,0
-18.0,0
-46.0,0
-18.0,0
-9.0,0
-18.0,0
-9.0,0
4.0,0
14.0,0
23.0,0
28.0,0
32.0,0
37.0,0
44.0,0
53.0,0
56.0,0
56.0,0
60.0,0
65.0,0
70.0,0
74.0,0
79.0,0
81.0,0
88.0,0
91.0,0
95.0,0
102.0,0
107.0,0
107.0,0
102.0,0
91.0,0
67.0,0
37.0,0
11.0,0
-7.0,0
-28.0,0
-42.0,0
-44.0,0
-44.0,0
-44.0,0
-44.0,0
-42.0,0
-39.0,0
-42.0,0
-37.0,0
-30.0,0
-28.0,0
-28.0,0
-30.0,0
-30.0,0
-30.0,0
-23.0,0
-14.0,0
-14.0,0
-23.0,0
-25.0,0
-16.0,0
-11.0,0
-16.0,0
-16.0,0
-4.0,0
7.0,0
9.0,0
7.0,0
7.0,0
7.0,0
7.0,0
9.0,0
11.0,0
16.0,0
16.0,0
11.0,0
11.0,0
18.0,0
28.0,0
23.0,0
14.0,0
14.0,0
18.0,0
14.0,0
16.0,0
35.0,0
49.0,0
51.0,0
58.0,0
63.0,0
46.0,0
25.0,0
21.0,0
16.0,0
9.0,0
14.0,0
23.0,0
25.0,0
23.0,0
25.0,0
9.0,0
-63.0,0
-79.0,0
249.0,0
910.0,0
1139.0,1
390.0,0
-408.0,0
-310.0,0
23.0,0
-4.0,0
-39.0,0
18.0,0
2.0,0
-16.0,0
7.0,0
4.0,0
-2.0,0
14.0,0
23.0,0
25.0,0
32.0,0
37.0,0
39.0,0
46.0,0
53.0,0
53.0,0
53.0,0
60.0,0
67.0,0
74.0,0
81.0,0
88.0,0
95.0,0
105.0,0
114.0,0
116.0,0
114.0,0
121.0,0
135.0,0
144.0,0
142.0,0
130.0,0
102.0,0
67.0,0
32.0,0
2.0,0
-28.0,0
-56.0,0
-65.0,0
-60.0,0
-60.0,0
-60.0,0
-56.0,0
-49.0,0
-46.0,0
-53.0,0
-58.0,0
-53.0,0
-44.0,0
-39.0,0
-42.0,0
-44.0,0
-46.0,0
-39.0,0
-30.0,0
-32.0,0
-35.0,0
-35.0,0
-42.0,0
-39.0,0
-35.0,0
-37.0,0
-44.0,0
-42.0,0
-28.0,0
-21.0,0
-30.0,0
-30.0,0
-21.0,0
-16.0,0
-25.0,0
-32.0,0
-28.0,0
-28.0,0
-35.0,0
-32.0,0
-25.0,0
-18.0,0
-14.0,0
-7.0,0
0.0,0
7.0,0
28.0,0
42.0,0
25.0,0
0.0,0
0.0,0
7.0,0
0.0,0
-7.0,0
0.0,0
7.0,0
2.0,0
2.0,0
14.0,0
-2.0,0
-79.0,0
-65.0,0
364.0,0
1065.0,0
1130.0,1
198.0,0
-532.0,0
-284.0,0
49.0,0
-9.0,0
-9.0,0
60.0,0
28.0,0
14.0,0
49.0,0
51.0,0
37.0,0
51.0,0
60.0,0
56.0,0
60.0,0
70.0,0
77.0,0
81.0,0
81.0,0
84.0,0
93.0,0
100.0,0
102.0,0
102.0,0
105.0,0
112.0,0
116.0,0
126.0,0
130.0,0
130.0,0
137.0,0
144.0,0
147.0,0
144.0,0
128.0,0
100.0,0
65.0,0
30.0,0
0.0,0
-25.0,0
-44.0,0
-58.0,0
-70.0,0
-74.0,0
-72.0,0
-70.0,0
-70.0,0
-67.0,0
-63.0,0
-60.0,0
-58.0,0
-51.0,0
-53.0,0
-51.0,0
-46.0,0
-44.0,0
-39.0,0
-35.0,0
-32.0,0
-32.0,0
-30.0,0
-25.0,0
-18.0,0
-11.0,0
-11.0,0
-11.0,0
-9.0,0
-9.0,0
-2.0,0
4.0,0
4.0,0
2.0,0
2.0,0
9.0,0
23.0,0
30.0,0
28.0,0
23.0,0
21.0,0
18.0,0
21.0,0
23.0,0
28.0,0
32.0,0
44.0,0
56.0,0
72.0,0
77.0,0
60.0,0
51.0,0
46.0,0
39.0,0
37.0,0
42.0,0
42.0,0
37.0,0
37.0,0
42.0,0
28.0,0
