ecg,R
3056.0,0
3101.0,0
3074.0,0
3112.0,0
3040.0,0
2917.0,0
2947.0,0
2972.0,0
2990.0,0
2967.0,0
2949.0,0
3010.0,0
2985.0,0
2981.0,0
2997.0,0
2965.0,0
3001.0,0
2985.0,0
2960.0,0
2990.0,0
2958.0,0
2974.0,0
2949.0,0
2894.0,0
2917.0,0
2874.0,0
2854.0,0
2835.0,0
2774.0,0
2810.0,0
2797.0,0
2772.0,0
2792.0,0
2742.0,0
2758.0,0
2760.0,0
2724.0,0
2745.0,0
2720.0,0
2717.0,0
2713.0,0
2649.0,0
2651.0,0
2636.0,0
2636.0,0
2645.0,0
2588.0,0
2622.0,0
2631.0,0
2592.0,0
2613.0,0
2567.0,0
2565.0,0
2574.0,0
2515.0,0
2524.0,0
2508.0,0
2517.0,0
2556.0,0
2508.0,0
2527.0,0
2529.0,0
2477.0,0
2472.0,0
2422.0,0
2436.0,0
2456.0,0
2397.0,0
2409.0,0
2379.0,0
2356.0,0
2384.0,0
2340.0,0
2347.0,0
2340.0,0
2295.0,0
2236.0,0
2091.0,0
2154.0,0
2515.0,0
3149.0,0
3843.0,1
3562.0,0
2429.0,0
1793.0,0
1841.0,0
1945.0,0
1902.0,0
1934.0,0
2032.0,0
1993.0,0
2011.0,0
2061.0,0
2036.0,0
2068.0,0
2054.0,0
2047.0,0
2082.0,0
2045.0,0
2054.0,0
2038.0,0
2020.0,0
2072.0,0
2047.0,0
2043.0,0
2043.0,0
2007.0,0
2020.0,0
1961.0,0
1948.0,0
2007.0,0
1968.0,0
1975.0,0
1970.0,0
1934.0,0
1950.0,0
1895.0,0
1866.0,0
1861.0,0
1834.0,0
1870.0,0
1850.0,0
1832.0,0
1841.0,0
1807.0,0
1845.0,0
1843.0,0
1802.0,0
1832.0,0
1802.0,0
1805.0,0
1814.0,0
1780.0,0
1818.0,0
1802.0,0
1773.0,0
1786.0,0
1761.0,0
1784.0,0
1782.0,0
1750.0,0
1764.0,0
1734.0,0
1755.0,0
1757.0,0
1705.0,0
1723.0,0
1693.0,0
1696.0,0
1752.0,0
1725.0,0
1743.0,0
1746.0,0
1691.0,0
1607.0,0
1473.0,0
1534.0,0
1627.0,0
1578.0,0
1591.0,0
1593.0,0
1596.0,0
1625.0,0
1587.0,0
1596.0,0
1589.0,0
1562.0,0
1539.0,0
1396.0,0
1378.0,0
1616.0,0
2111.0,0
2876.0,0
3103.0,1
2293.0,0
1355.0,0
1117.0,0
1282.0,0
1296.0,0
1287.0,0
1378.0,0
1369.0,0
1380.0,0
1423.0,0
1419.0,0
1453.0,0
1444.0,0
1450.0,0
1480.0,0
1441.0,0
1453.0,0
1450.0,0
1453.0,0
1503.0,0
1459.0,0
1446.0,0
1466.0,0
1453.0,0
1493.0,0
1484.0,0
1464.0,0
1480.0,0
1459.0,0
1475.0,0
1453.0,0
1428.0,0
1453.0,0
1400.0,0
1371.0,0
1366.0,0
1346.0,0
1373.0,0
1335.0,0
1305.0,0
1323.0,0
1312.0,0
1339.0,0
1323.0,0
1294.0,0
1321.0,0
1298.0,0
1314.0,0
1321.0,0
1278.0,0
1312.0,0
1305.0,0
1251.0,0
1155.0,0
1064.0,0
1169.0,0
1221.0,0
1157.0,0
1182.0,0
1205.0,0
1219.0,0
1221.0,0
1187.0,0
1196.0,0
1144.0,0
1098.0,0
1135.0,0
1155.0,0
1207.0,0
1223.0,0
1205.0,0
1216.0,0
1185.0,0
1205.0,0
1228.0,0
1187.0,0
1196.0,0
1194.0,0
1203.0,0
1214.0,0
1160.0,0
1167.0,0
1189.0,0
1198.0,0
1210.0,0
1157.0,0
1108.0,0
1001.0,0
967.0,0
1266.0,0
1832.0,0
2517.0,0
2617.0,1
1702.0,0
865.0,0
803.0,0
969.0,0
971.0,0
930.0,0
987.0,0
1033.0,0
1042.0,0
1089.0,0
1085.0,0
1098.0,0
1126.0,0
1098.0,0
1123.0,0
1126.0,0
1126.0,0
1173.0,0
1144.0,0
1137.0,0
1164.0,0
1171.0,0
1210.0,0
1185.0,0
1155.0,0
1187.0,0
1203.0,0
1228.0,0
1203.0,0
1182.0,0
1210.0,0
1176.0,0
1112.0,0
978.0,0
910.0,0
1019.0,0
1019.0,0
939.0,0
951.0,0
989.0,0
1033.0,0
1017.0,0
996.0,0
1030.0,0
1017.0,0
1021.0,0
1033.0,0
1017.0,0
1037.0,0
1035.0,0
1039.0,0
1042.0,0
1021.0,0
1055.0,0
1033.0,0
1005.0,0
1046.0,0
1030.0,0
1033.0,0
1042.0,0
999.0,0
1014.0,0
1028.0,0
1033.0,0
1035.0,0
987.0,0
992.0,0
999.0,0
996.0,0
1023.0,0
1021.0,0
1044.0,0
1037.0,0
985.0,0
985.0,0
969.0,0
985.0,0
1003.0,0
949.0,0
967.0,0
996.0,0
987.0,0
996.0,0
962.0,0
969.0,0
992.0,0
976.0,0
987.0,0
910.0,0
794.0,0
837.0,0
1123.0,0
1716.0,0
2302.0,1
2186.0,0
1260.0,0
542.0,0
640.0,0
812.0,0
724.0,0
740.0,0
765.0,0
737.0,0
737.0,0
733.0,0
706.0,0
610.0,0
644.0,0
783.0,0
765.0,0
767.0,0
831.0,0
844.0,0
878.0,0
862.0,0
862.0,0
928.0,0
955.0,0
980.0,0
978.0,0
989.0,0
1046.0,0
1046.0,0
1060.0,0
1076.0,0
1060.0,0
1076.0,0
1053.0,0
1037.0,0
1048.0,0
1028.0,0
1042.0,0
1017.0,0
992.0,0
1030.0,0
1028.0,0
1037.0,0
1030.0,0
1005.0,0
1051.0,0
1037.0,0
1019.0,0
1048.0,0
1026.0,0
1026.0,0
1028.0,0
1023.0,0
1035.0,0
1005.0,0
1019.0,0
1014.0,0
980.0,0
1014.0,0
1017.0,0
1010.0,0
992.0,0
939.0,0
962.0,0
955.0,0
924.0,0
958.0,0
946.0,0
951.0,0
958.0,0
912.0,0
894.0,0
865.0,0
851.0,0
808.0,0
733.0,0
787.0,0
826.0,0
810.0,0
819.0,0
774.0,0
778.0,0
810.0,0
778.0,0
642.0,0
383.0,0
370.0,0
676.0,0
1130.0,0
1836.0,0
2211.0,1
1546.0,0
540.0,0
256.0,0
456.0,0
449.0,0
392.0,0
481.0,0
469.0,0
463.0,0
538.0,0
540.0,0
538.0,0
531.0,0
540.0,0
576.0,0
554.0,0
560.0,0
574.0,0
572.0,0
608.0,0
592.0,0
588.0,0
624.0,0
626.0,0
651.0,0
640.0,0
633.0,0
690.0,0
701.0,0
703.0,0
678.0,0
642.0,0
651.0,0
608.0,0
583.0,0
594.0,0
569.0,0
578.0,0
567.0,0
563.0,0
599.0,0
583.0,0
583.0,0
574.0,0
540.0,0
583.0,0
594.0,0
583.0,0
544.0,0
456.0,0
481.0,0
535.0,0
533.0,0
542.0,0
524.0,0
533.0,0
542.0,0
522.0,0
542.0,0
547.0,0
540.0,0
517.0,0
476.0,0
510.0,0
517.0,0
497.0,0
501.0,0
485.0,0
533.0,0
551.0,0
429.0,0
281.0,0
252.0,0
361.0,0
404.0,0
351.0,0
392.0,0
422.0,0
401.0,0
404.0,0
397.0,0
431.0,0
433.0,0
397.0,0
397.0,0
313.0,0
206.0,0
231.0,0
465.0,0
1030.0,0
1732.0,0
1870.0,1
1023.0,0
86.0,0
15.0,0
217.0,0
158.0,0
158.0,0
217.0,0
245.0,0
277.0,0
286.0,0
297.0,0
274.0,0
288.0,0
338.0,0
324.0,0
331.0,0
324.0,0
315.0,0
367.0,0
349.0,0
340.0,0
374.0,0
315.0,0
263.0,0
283.0,0
351.0,0
395.0,0
372.0,0
383.0,0
374.0,0
363.0,0
404.0,0
361.0,0
313.0,0
315.0,0
286.0,0
297.0,0
297.0,0
283.0,0
311.0,0
304.0,0
308.0,0
304.0,0
295.0,0
342.0,0
345.0,0
272.0,0
106.0,0
54.0,0
242.0,0
286.0,0
215.0,0
252.0,0
256.0,0
265.0,0
281.0,0
267.0,0
290.0,0
270.0,0
261.0,0
279.0,0
261.0,0
281.0,0
286.0,0
263.0,0
240.0,0
202.0,0
240.0,0
281.0,0
267.0,0
267.0,0
249.0,0
252.0,0
227.0,0
161.0,0
190.0,0
199.0,0
170.0,0
174.0,0
147.0,0
165.0,0
183.0,0
140.0,0
129.0,0
122.0,0
154.0,0
149.0,0
11.0,0
-129.0,0
-88.0,0
356.0,0
1119.0,0
1655.0,1
1325.0,0
261.0,0
-347.0,0
-213.0,0
-172.0,0
-224.0,0
-131.0,0
-108.0,0
-131.0,0
-129.0,0
-77.0,0
-27.0,0
-54.0,0
-56.0,0
-49.0,0
-40.0,0
9.0,0
-2.0,0
-4.0,0
11.0,0
0.0,0
34.0,0
36.0,0
38.0,0
93.0,0
77.0,0
-11.0,0
-145.0,0
-120.0,0
59.0,0
63.0,0
15.0,0
36.0,0
22.0,0
29.0,0
6.0,0
-13.0,0
9.0,0
-9.0,0
11.0,0
22.0,0
11.0,0
49.0,0
47.0,0
27.0,0
29.0,0
38.0,0
90.0,0
84.0,0
49.0,0
54.0,0
49.0,0
90.0,0
97.0,0
56.0,0
72.0,0
65.0,0
74.0,0
88.0,0
70.0,0
72.0,0
2.0,0
-38.0,0
22.0,0
29.0,0
40.0,0
65.0,0
68.0,0
90.0,0
95.0,0
127.0,0
127.0,0
68.0,0
77.0,0
79.0,0
81.0,0
97.0,0
63.0,0
81.0,0
97.0,0
63.0,0
72.0,0
61.0,0
79.0,0
106.0,0
40.0,0
-72.0,0
-147.0,0
-2.0,0
426.0,0
1110.0,0
1716.0,1
1316.0,0
172.0,0
-361.0,0
-254.0,0
-190.0,0
-224.0,0
-227.0,0
-288.0,0
-429.0,0
-336.0,0
-145.0,0
-183.0,0
-204.0,0
-143.0,0
-124.0,0
-106.0,0
-120.0,0
-120.0,0
-99.0,0
-97.0,0
-72.0,0
-84.0,0
-77.0,0
-40.0,0
-59.0,0
-38.0,0
-15.0,0
-13.0,0
20.0,0
-9.0,0
-34.0,0
-22.0,0
-45.0,0
-56.0,0
-104.0,0
-197.0,0
-224.0,0
-186.0,0
-145.0,0
-181.0,0
-199.0,0
-149.0,0
-168.0,0
-181.0,0
-172.0,0
-179.0,0
-143.0,0
-172.0,0
-211.0,0
-181.0,0
-172.0,0
-152.0,0
-163.0,0
-202.0,0
-186.0,0
-179.0,0
-158.0,0
-161.0,0
-199.0,0
-177.0,0
-177.0,0
-177.0,0
-168.0,0
-197.0,0
-172.0,0
-181.0,0
-238.0,0
-206.0,0
-158.0,0
-127.0,0
-129.0,0
-186.0,0
-188.0,0
-179.0,0
-174.0,0
-172.0,0
-204.0,0
-183.0,0
-186.0,0
-245.0,0
-365.0,0
-490.0,0
-370.0,0
-258.0,0
-347.0,0
-336.0,0
-290.0,0
-354.0,0
-438.0,0
-392.0,0
-9.0,0
710.0,0
1341.0,1
1078.0,0
-24.0,0
-681.0,0
-590.0,0
-499.0,0
-522.0,0
-494.0,0
-467.0,0
-504.0,0
-522.0,0
-431.0,0
-374.0,0
-351.0,0
-299.0,0
-320.0,0
-315.0,0
-236.0,0
-188.0,0
-149.0,0
-129.0,0
-95.0,0
-34.0,0
-6.0,0
20.0,0
31.0,0
45.0,0
79.0,0
70.0,0
81.0,0
111.0,0
115.0,0
131.0,0
93.0,0
45.0,0
54.0,0
45.0,0
40.0,0
31.0,0
18.0,0
36.0,0
24.0,0
9.0,0
2.0,0
13.0,0
52.0,0
43.0,0
18.0,0
24.0,0
43.0,0
59.0,0
20.0,0
-27.0,0
9.0,0
38.0,0
22.0,0
-13.0,0
-31.0,0
-2.0,0
4.0,0
-54.0,0
-204.0,0
-301.0,0
-174.0,0
-93.0,0
-149.0,0
-131.0,0
-86.0,0
-97.0,0
-129.0,0
-149.0,0
-129.0,0
-113.0,0
-140.0,0
-206.0,0
-247.0,0
-192.0,0
-145.0,0
-154.0,0
-165.0,0
-172.0,0
-161.0,0
-156.0,0
-172.0,0
-161.0,0
-138.0,0
-133.0,0
-183.0,0
-252.0,0
-231.0,0
-179.0,0
-158.0,0
-143.0,0
-165.0,0
-190.0,0
-172.0,0
-161.0,0
-183.0,0
-211.0,0
-192.0,0
-174.0,0
-208.0,0
-222.0,0
-202.0,0
-183.0,0
-190.0,0
-222.0,0
-211.0,0
-172.0,0
-168.0,0
-197.0,0
-311.0,0
-401.0,0
-249.0,0
163.0,0
826.0,0
1375.0,1
1021.0,0
-61.0,0
-649.0,0
-488.0,0
-372.0,0
-420.0,0
-356.0,0
-320.0,0
-324.0,0
-258.0,0
-206.0,0
-215.0,0
-249.0,0
-254.0,0
-202.0,0
-174.0,0
-179.0,0
-190.0,0
-206.0,0
-188.0,0
-177.0,0
-279.0,0
-445.0,0
-440.0,0
-297.0,0
-238.0,0
-224.0,0
-158.0,0
-118.0,0
-120.0,0
-136.0,0
-136.0,0
-90.0,0
-102.0,0
-168.0,0
-192.0,0
-186.0,0
-179.0,0
-186.0,0
-204.0,0
-199.0,0
-165.0,0
-143.0,0
-174.0,0
-190.0,0
-161.0,0
-152.0,0
-143.0,0
-140.0,0
-174.0,0
-170.0,0
-140.0,0
-147.0,0
-168.0,0
-186.0,0
-177.0,0
-158.0,0
-165.0,0
-172.0,0
-177.0,0
-188.0,0
-190.0,0
-183.0,0
-168.0,0
-183.0,0
-208.0,0
-204.0,0
-213.0,0
-204.0,0
-181.0,0
-192.0,0
-217.0,0
-240.0,0
-245.0,0
-224.0,0
-206.0,0
-190.0,0
-188.0,0
-188.0,0
-192.0,0
-224.0,0
-233.0,0
-220.0,0
-224.0,0
-236.0,0
-254.0,0
-242.0,0
-222.0,0
-272.0,0
-336.0,0
-329.0,0
-283.0,0
-267.0,0
-313.0,0
-472.0,0
-687.0,0
-676.0,0
-399.0,0
43.0,0
758.0,0
1262.0,1
710.0,0
-381.0,0
-781.0,0
-563.0,0
-476.0,0
-522.0,0
-449.0,0
-410.0,0
-431.0,0
-379.0,0
-349.0,0
-370.0,0
-354.0,0
-317.0,0
-299.0,0
-311.0,0
-313.0,0
-277.0,0
-256.0,0
-252.0,0
-256.0,0
-256.0,0
-233.0,0
-222.0,0
-215.0,0
-220.0,0
-227.0,0
-181.0,0
-158.0,0
-181.0,0
-179.0,0
-181.0,0
-195.0,0
-220.0,0
-249.0,0
-252.0,0
-252.0,0
-265.0,0
-288.0,0
-306.0,0
-272.0,0
-245.0,0
-249.0,0
-263.0,0
-286.0,0
-261.0,0
-229.0,0
-247.0,0
-254.0,0
-254.0,0
-254.0,0
-238.0,0
-249.0,0
-297.0,0
-320.0,0
-279.0,0
-267.0,0
-301.0,0
-274.0,0
-236.0,0
-238.0,0
-252.0,0
-274.0,0
-247.0,0
-206.0,0
-261.0,0
-413.0,0
-504.0,0
-388.0,0
-277.0,0
-308.0,0
-311.0,0
-274.0,0
-283.0,0
-292.0,0
-286.0,0
-238.0,0
-190.0,0
-192.0,0
-202.0,0
-231.0,0
-249.0,0
-227.0,0
-224.0,0
-229.0,0
-231.0,0
-231.0,0
-211.0,0
-224.0,0
-245.0,0
-227.0,0
-224.0,0
-231.0,0
-233.0,0
-242.0,0
-295.0,0
-395.0,0
-365.0,0
-77.0,0
535.0,0
1273.0,0
1278.0,1
283.0,0
-581.0,0
-615.0,0
-417.0,0
-447.0,0
-460.0,0
-370.0,0
-345.0,0
-342.0,0
-311.0,0
-290.0,0
-267.0,0
-252.0,0
-249.0,0
-265.0,0
-286.0,0
-304.0,0
-320.0,0
-283.0,0
-252.0,0
-261.0,0
-222.0,0
-186.0,0
-197.0,0
-177.0,0
-154.0,0
-161.0,0
-161.0,0
-149.0,0
-124.0,0
-120.0,0
-170.0,0
-340.0,0
-494.0,0
-383.0,0
-258.0,0
-317.0,0
-342.0,0
-304.0,0
-274.0,0
-261.0,0
-279.0,0
-279.0,0
-256.0,0
-242.0,0
-231.0,0
-236.0,0
-222.0,0
-208.0,0
-224.0,0
-249.0,0
-256.0,0
-229.0,0
-204.0,0
-208.0,0
-222.0,0
-249.0,0
-236.0,0
-199.0,0
-217.0,0
-233.0,0
-227.0,0
-229.0,0
-217.0,0
-217.0,0
-222.0,0
-204.0,0
-204.0,0
-220.0,0
-227.0,0
-204.0,0
-177.0,0
-183.0,0
-204.0,0
-222.0,0
-211.0,0
-172.0,0
-183.0,0
-206.0,0
-206.0,0
-215.0,0
-240.0,0
-274.0,0
-242.0,0
-168.0,0
-165.0,0
-190.0,0
-197.0,0
-195.0,0
-165.0,0
-156.0,0
-181.0,0
-199.0,0
-183.0,0
-154.0,0
-165.0,0
-183.0,0
-177.0,0
-186.0,0
-183.0,0
-181.0,0
-231.0,0
-315.0,0
-349.0,0
-213.0,0
145.0,0
812.0,0
1307.0,1
708.0,0
-404.0,0
-728.0,0
-494.0,0
-431.0,0
-465.0,0
-420.0,0
-383.0,0
-365.0,0
-317.0,0
-290.0,0
-299.0,0
-270.0,0
-249.0,0
-263.0,0
-263.0,0
-249.0,0
-220.0,0
-199.0,0
-215.0,0
-222.0,0
-202.0,0
-165.0,0
-156.0,0
-168.0,0
-165.0,0
-154.0,0
-131.0,0
-120.0,0
-140.0,0
-124.0,0
-104.0,0
-133.0,0
-170.0,0
-197.0,0
-197.0,0
-195.0,0
-224.0,0
-270.0,0
-320.0,0
-320.0,0
-254.0,0
-236.0,0
-258.0,0
-245.0,0
-211.0,0
-202.0,0
-224.0,0
-215.0,0
-204.0,0
-229.0,0
-220.0,0
-211.0,0
-211.0,0
-188.0,0
-199.0,0
-231.0,0
-229.0,0
-195.0,0
-177.0,0
-206.0,0
-229.0,0
-213.0,0
-195.0,0
-188.0,0
-208.0,0
-224.0,0
-211.0,0
-213.0,0
-265.0,0
-417.0,0
-474.0,0
-317.0,0
-252.0,0
-315.0,0
-295.0,0
-236.0,0
-222.0,0
-245.0,0
-267.0,0
-267.0,0
-252.0,0
-211.0,0
-197.0,0
-206.0,0
-186.0,0
-190.0,0
-217.0,0
-231.0,0
-229.0,0
-206.0,0
-211.0,0
-245.0,0
-247.0,0
-222.0,0
-192.0,0
-204.0,0
-245.0,0
-247.0,0
-227.0,0
-213.0,0
-245.0,0
-354.0,0
-447.0,0
-379.0,0
-22.0,0
687.0,0
1287.0,1
928.0,0
-165.0,0
-726.0,0
-538.0,0
-422.0,0
-474.0,0
-420.0,0
-381.0,0
-385.0,0
-338.0,0
-288.0,0
-286.0,0
-299.0,0
-286.0,0
-277.0,0
-270.0,0
-247.0,0
-252.0,0
-242.0,0
-229.0,0
-240.0,0
-224.0,0
-192.0,0
-170.0,0
-147.0,0
-163.0,0
-181.0,0
-152.0,0
-118.0,0
-122.0,0
-152.0,0
-154.0,0
-140.0,0
-163.0,0
-195.0,0
-227.0,0
-233.0,0
-238.0,0
-295.0,0
-422.0,0
-519.0,0
-404.0,0
-267.0,0
-329.0,0
-367.0,0
-286.0,0
-249.0,0
-270.0,0
-270.0,0
-265.0,0
-267.0,0
-258.0,0
-242.0,0
-252.0,0
-254.0,0
-229.0,0
-245.0,0
-265.0,0
-258.0,0
-247.0,0
-231.0,0
-249.0,0
-306.0,0
-333.0,0
-292.0,0
-247.0,0
-265.0,0
-288.0,0
-265.0,0
-254.0,0
-249.0,0
-254.0,0
-281.0,0
-281.0,0
-279.0,0
-272.0,0
-229.0,0
-204.0,0
-195.0,0
-217.0,0
-272.0,0
-283.0,0
-256.0,0
-233.0,0
-238.0,0
-272.0,0
-270.0,0
-249.0,0
-258.0,0
-277.0,0
-270.0,0
-247.0,0
-263.0,0
-292.0,0
-320.0,0
-422.0,0
-460.0,0
-240.0,0
265.0,0
1001.0,0
1298.0,1
526.0,0
-490.0,0
-690.0,0
-451.0,0
-438.0,0
-465.0,0
-379.0,0
-358.0,0
-356.0,0
-306.0,0
-322.0,0
-458.0,0
-533.0,0
-383.0,0
-274.0,0
-331.0,0
-313.0,0
-238.0,0
-222.0,0
-215.0,0
-213.0,0
-217.0,0
-190.0,0
-152.0,0
-149.0,0
-177.0,0
-197.0,0
-227.0,0
-231.0,0
-181.0,0
-149.0,0
-156.0,0
-165.0,0
-202.0,0
-231.0,0
-217.0,0
-197.0,0
-192.0,0
-222.0,0
-236.0,0
-197.0,0
-179.0,0
-179.0,0
-179.0,0
-190.0,0
-188.0,0
-174.0,0
-168.0,0
-177.0,0
-170.0,0
-147.0,0
-161.0,0
-172.0,0
-152.0,0
-138.0,0
-131.0,0
-149.0,0
-183.0,0
-161.0,0
-131.0,0
-145.0,0
-163.0,0
-170.0,0
-163.0,0
-165.0,0
-165.0,0
-158.0,0
-154.0,0
-152.0,0
-179.0,0
-208.0,0
-199.0,0
-174.0,0
-133.0,0
-133.0,0
-179.0,0
-163.0,0
-138.0,0
-161.0,0
-179.0,0
-188.0,0
-186.0,0
-177.0,0
-233.0,0
-379.0,0
-429.0,0
-288.0,0
-222.0,0
-277.0,0
-254.0,0
-211.0,0
-263.0,0
-435.0,0
-540.0,0
-283.0,0
265.0,0
980.0,0
1414.0,1
812.0,0
-263.0,0
-601.0,0
-401.0,0
-379.0,0
-420.0,0
-333.0,0
-292.0,0
-317.0,0
-281.0,0
-229.0,0
-217.0,0
-215.0,0
-231.0,0
-227.0,0
-192.0,0
-174.0,0
-177.0,0
-197.0,0
-192.0,0
-154.0,0
-152.0,0
-163.0,0
-161.0,0
-152.0,0
-138.0,0
-138.0,0
-133.0,0
-115.0,0
-104.0,0
-108.0,0
-138.0,0
-156.0,0
-152.0,0
-172.0,0
-202.0,0
-236.0,0
-261.0,0
-229.0,0
-204.0,0
-217.0,0
-215.0,0
-197.0,0
-186.0,0
-192.0,0
-192.0,0
-174.0,0
-163.0,0
-163.0,0
-190.0,0
-199.0,0
-156.0,0
-140.0,0
-152.0,0
-174.0,0
-190.0,0
-156.0,0
-138.0,0
