time,ppg
1764027230606,65.366689
1764027230645,65.369065
1764027230680,65.383987
1764027230714,65.398974
1764027230742,65.02944
1764027230776,64.438707
1764027230799,64.098692
1764027230844,63.940703
1764027230876,63.950853
1764027230910,64.114441
1764027230940,64.304279
1764027230978,64.578337
1764027230999,64.667381
1764027231038,64.722739
1764027231073,64.759439
1764027231101,64.793143
1764027231133,64.796939
1764027231167,64.870995
1764027231208,65.012923
1764027231247,65.129304
1764027231269,65.217248
1764027231300,65.312177
1764027231334,65.395667
1764027231372,65.458545
1764027231398,65.502171
1764027231435,65.5243
1764027231468,65.526904
1764027231506,65.5346
1764027231532,65.349215
1764027231575,64.594626
1764027231598,64.253621
1764027231630,64.078549
1764027231671,64.320139
1764027231702,64.784061
1764027231734,65.169402
1764027231770,65.460608
1764027231804,65.63212
1764027231839,65.689275
1764027231867,65.593943
1764027231910,65.515433
1764027231936,65.538552
1764027231972,65.575167
1764027232003,65.623708
1764027232034,65.711209
1764027232074,65.774927
1764027232103,65.823768
1764027232142,65.898281
1764027232171,65.945533
1764027232200,65.928112
1764027232238,65.929576
1764027232268,65.90095
1764027232308,65.911243
1764027232339,65.95401
1764027232375,65.950599
1764027232403,65.848456
1764027232436,64.944004
1764027232474,64.575941
1764027232500,64.398681
1764027232534,64.412691
1764027232571,64.544164
1764027232610,64.736235
1764027232636,64.938587
1764027232676,65.074721
1764027232716,65.173191
1764027232736,65.18948
1764027232770,65.198829
1764027232800,65.211981
1764027232830,65.225633
1764027232864,65.26161
1764027232900,65.351617
1764027232935,65.427828
1764027232967,65.486826
1764027233002,65.483623
1764027233037,65.481357
1764027233074,65.50111
1764027233102,65.510231
1764027233138,65.52027
1764027233168,65.523246
1764027233202,65.519151
1764027233235,65.508923
1764027233274,65.486956
1764027233302,65.431305
1764027233334,64.705109
1764027233371,64.288238
1764027233412,64.054948
1764027233440,64.006133
1764027233473,64.138321
1764027233510,64.336076
1764027233553,64.611111
1764027233572,64.804895
1764027233606,64.90649
1764027233640,64.871822
1764027233673,64.828534
1764027233704,64.789224
1764027233739,64.779979
1764027233770,64.820754
1764027233808,64.915104
1764027233836,65.013691
1764027233873,65.095932
1764027233906,65.171674
1764027233943,65.201883
1764027233974,65.158386
1764027234009,65.100919
1764027234039,65.041875
1764027234070,65.01209
1764027234101,64.966712
1764027234136,64.963535
1764027234164,64.959427
1764027234201,64.521826
1764027234238,63.750422
1764027234268,63.345302
1764027234300,63.128543
1764027234337,63.217417
1764027234374,63.383492
1764027234404,63.546364
