timestamp,ecg
0.0,-181
7.6923076923076925,-186
15.384615384615385,-184
23.076923076923077,-184
30.76923076923077,-184
38.46153846153846,-179
46.15384615384615,-181
53.84615384615385,-186
61.53846153846154,-177
69.23076923076923,-181
76.92307692307692,-188
84.61538461538461,-177
92.3076923076923,-169
100.0,-179
107.6923076923077,-191
115.38461538461539,-191
123.07692307692308,-174
130.76923076923077,-151
138.46153846153845,-136
146.15384615384616,-132
153.84615384615384,-127
161.53846153846155,-134
169.23076923076923,-155
176.92307692307693,-172
184.6153846153846,-162
192.30769230769232,-151
200.0,-162
207.6923076923077,-172
215.3846153846154,-162
223.0769230769231,-160
230.76923076923077,-165
238.46153846153848,-167
246.15384615384616,-162
253.84615384615384,-155
261.53846153846155,-160
269.2307692307692,-184
276.9230769230769,-247
284.61538461538464,-375
292.3076923076923,-375
300.0,-44
307.6923076923077,651
315.3846153846154,1654
323.0769230769231,2168
330.7692307692308,1264
338.46153846153845,-160
346.1538461538462,-556
353.84615384615387,-297
361.53846153846155,-349
369.2307692307692,-476
376.9230769230769,-389
384.61538461538464,-351
392.3076923076923,-382
400.0,-346
407.6923076923077,-309
415.3846153846154,-304
423.0769230769231,-297
430.7692307692308,-285
438.46153846153845,-266
446.1538461538462,-252
453.84615384615387,-247
461.53846153846155,-224
469.2307692307692,-198
476.92307692307696,-193
484.61538461538464,-181
492.3076923076923,-151
500.0,-122
507.6923076923077,-89
515.3846153846154,-61
523.0769230769231,-49
530.7692307692308,-30
538.4615384615385,14
546.1538461538462,37
553.8461538461538,44
561.5384615384615,56
569.2307692307693,40
576.9230769230769,-14
584.6153846153846,-75
592.3076923076924,-127
600.0,-186
607.6923076923077,-240
615.3846153846154,-259
623.0769230769231,-266
630.7692307692308,-292
638.4615384615385,-302
646.1538461538462,-280
653.8461538461538,-264
661.5384615384615,-261
669.2307692307693,-247
676.9230769230769,-228
684.6153846153846,-221
692.3076923076924,-228
700.0,-228
707.6923076923077,-202
715.3846153846154,-198
723.0769230769231,-210
730.7692307692308,-200
738.4615384615385,-181
746.1538461538462,-174
753.8461538461538,-174
761.5384615384615,-184
769.2307692307693,-195
776.9230769230769,-193
784.6153846153846,-186
792.3076923076924,-181
800.0,-177
807.6923076923077,-177
815.3846153846154,-179
823.0769230769231,-174
830.7692307692308,-174
838.4615384615385,-184
846.1538461538462,-184
853.8461538461539,-169
861.5384615384615,-167
869.2307692307693,-174
876.9230769230769,-181
884.6153846153846,-174
892.3076923076924,-162
900.0,-169
907.6923076923077,-177
915.3846153846154,-167
923.0769230769231,-162
930.7692307692308,-162
938.4615384615385,-162
946.1538461538462,-172
953.8461538461539,-172
961.5384615384615,-162
969.2307692307693,-155
976.9230769230769,-160
984.6153846153846,-174
992.3076923076924,-177
1000.0,-165
1007.6923076923077,-153
1015.3846153846154,-151
1023.0769230769231,-151
1030.7692307692307,-153
1038.4615384615386,-162
1046.1538461538462,-158
1053.8461538461538,-143
1061.5384615384617,-141
1069.2307692307693,-165
1076.923076923077,-177
1084.6153846153848,-148
1092.3076923076924,-129
1100.0,-134
1107.6923076923076,-115
1115.3846153846155,-101
1123.076923076923,-132
1130.7692307692307,-153
1138.4615384615386,-143
1146.1538461538462,-146
1153.8461538461538,-155
1161.5384615384617,-139
1169.2307692307693,-139
1176.923076923077,-158
1184.6153846153848,-153
1192.3076923076924,-146
1200.0,-141
1207.6923076923076,-139
1215.3846153846155,-165
1223.076923076923,-195
1230.7692307692307,-233
1238.4615384615386,-346
1246.1538461538462,-391
1253.8461538461538,-122
1261.5384615384617,535
1269.2307692307693,1548
1276.923076923077,2223
1284.6153846153848,1515
1292.3076923076924,30
1300.0,-559
1307.6923076923076,-304
1315.3846153846155,-290
1323.076923076923,-448
1330.7692307692307,-401
1338.4615384615386,-349
1346.1538461538462,-365
1353.8461538461538,-342
1361.5384615384617,-311
1369.2307692307693,-302
1376.923076923077,-276
1384.6153846153848,-252
1392.3076923076924,-243
1400.0,-231
1407.6923076923076,-224
1415.3846153846155,-228
1423.076923076923,-207
1430.7692307692307,-169
1438.4615384615386,-162
1446.1538461538462,-160
1453.8461538461538,-143
1461.5384615384617,-113
1469.2307692307693,-77
1476.923076923077,-47
1484.6153846153848,-11
1492.3076923076924,21
1500.0,33
1507.6923076923076,35
1515.3846153846155,49
1523.076923076923,56
1530.7692307692307,11
1538.4615384615386,-61
1546.1538461538462,-110
1553.8461538461538,-155
1561.5384615384617,-207
1569.2307692307693,-245
1576.923076923077,-266
1584.6153846153848,-271
1592.3076923076924,-264
1600.0,-264
1607.6923076923076,-257
1615.3846153846155,-247
1623.076923076923,-252
1630.7692307692307,-243
1638.4615384615386,-214
1646.1538461538462,-205
1653.8461538461538,-214
1661.5384615384617,-210
1669.2307692307693,-200
1676.923076923077,-191
1684.6153846153848,-186
1692.3076923076924,-184
1700.0,-188
1707.6923076923078,-184
1715.3846153846155,-174
1723.076923076923,-179
1730.7692307692307,-186
1738.4615384615386,-179
1746.1538461538462,-174
1753.8461538461538,-193
1761.5384615384617,-205
1769.2307692307693,-195
1776.923076923077,-184
1784.6153846153848,-181
1792.3076923076924,-186
1800.0,-188
1807.6923076923078,-179
1815.3846153846155,-172
1823.076923076923,-172
1830.7692307692307,-172
1838.4615384615386,-177
1846.1538461538462,-169
1853.8461538461538,-160
1861.5384615384617,-174
1869.2307692307693,-179
1876.923076923077,-162
1884.6153846153848,-158
1892.3076923076924,-167
1900.0,-165
1907.6923076923078,-155
1915.3846153846155,-155
1923.076923076923,-155
1930.7692307692307,-148
1938.4615384615386,-151
1946.1538461538462,-165
1953.8461538461538,-172
1961.5384615384617,-162
1969.2307692307693,-153
1976.923076923077,-158
1984.6153846153848,-165
1992.3076923076924,-167
2000.0,-174
2007.6923076923078,-165
2015.3846153846155,-129
2023.076923076923,-115
2030.7692307692307,-129
2038.4615384615386,-120
2046.1538461538462,-108
2053.846153846154,-127
2061.5384615384614,-143
2069.2307692307695,-141
2076.923076923077,-141
2084.6153846153848,-146
2092.3076923076924,-146
2100.0,-143
2107.6923076923076,-143
2115.3846153846152,-151
2123.0769230769233,-155
2130.769230769231,-151
2138.4615384615386,-143
2146.153846153846,-143
2153.846153846154,-143
2161.5384615384614,-174
2169.2307692307695,-299
2176.923076923077,-396
2184.6153846153848,-226
2192.3076923076924,290
2200.0,1196
2207.6923076923076,2100
2215.3846153846152,1895
2223.0769230769233,493
2230.769230769231,-493
2238.4615384615386,-394
2246.153846153846,-257
2253.846153846154,-422
2261.5384615384614,-424
2269.2307692307695,-339
2276.923076923077,-358
2284.6153846153848,-356
2292.3076923076924,-316
2300.0,-316
2307.6923076923076,-299
2315.3846153846152,-257
2323.0769230769233,-250
2330.769230769231,-257
2338.4615384615386,-231
2346.153846153846,-207
