timestamp,ecg
0.0,-82
7.6923076923076925,-84
15.384615384615385,-94
23.076923076923077,-96
30.76923076923077,-80
38.46153846153846,-82
46.15384615384615,-82
53.84615384615385,-70
61.53846153846154,-73
69.23076923076923,-75
76.92307692307692,-61
84.61538461538461,-63
92.3076923076923,-80
100.0,-77
107.6923076923077,-61
115.38461538461539,-49
123.07692307692308,-28
130.76923076923077,-11
138.46153846153845,-9
146.15384615384616,-14
153.84615384615384,-28
161.53846153846155,-14
169.23076923076923,-2
176.92307692307693,-32
184.6153846153846,-51
192.30769230769232,-35
200.0,-30
207.6923076923077,-51
215.3846153846154,-68
223.0769230769231,-44
230.76923076923077,-21
238.46153846153848,-37
246.15384615384616,-56
253.84615384615384,-54
261.53846153846155,-61
269.2307692307692,-58
276.9230769230769,-47
284.61538461538464,-51
292.3076923076923,-91
300.0,-193
307.6923076923077,-263
315.3846153846154,-96
323.0769230769231,431
330.7692307692308,1366
338.46153846153845,2205
346.1538461538462,1896
353.84615384615387,581
361.53846153846155,-209
369.2307692307692,-122
376.9230769230769,-87
384.61538461538464,-245
392.3076923076923,-233
400.0,-174
407.6923076923077,-212
415.3846153846154,-237
423.0769230769231,-209
430.7692307692308,-202
438.46153846153845,-202
446.1538461538462,-171
453.84615384615387,-150
461.53846153846155,-148
469.2307692307692,-146
476.92307692307696,-134
484.61538461538464,-122
492.3076923076923,-113
500.0,-89
507.6923076923077,-70
515.3846153846154,-54
523.0769230769231,-35
530.7692307692308,-37
538.4615384615385,-23
546.1538461538462,32
553.8461538461538,84
561.5384615384615,110
569.2307692307693,139
576.9230769230769,174
584.6153846153846,193
592.3076923076924,179
600.0,141
607.6923076923077,80
615.3846153846154,0
623.0769230769231,-73
630.7692307692308,-120
638.4615384615385,-141
646.1538461538462,-157
653.8461538461538,-188
661.5384615384615,-204
669.2307692307693,-193
676.9230769230769,-190
684.6153846153846,-202
692.3076923076924,-186
700.0,-167
707.6923076923077,-171
715.3846153846154,-171
723.0769230769231,-160
730.7692307692308,-150
738.4615384615385,-131
746.1538461538462,-122
753.8461538461538,-139
761.5384615384615,-139
769.2307692307693,-113
776.9230769230769,-113
784.6153846153846,-134
792.3076923076924,-122
800.0,-94
807.6923076923077,-94
815.3846153846154,-108
823.0769230769231,-108
830.7692307692308,-110
838.4615384615385,-120
846.1538461538462,-117
853.8461538461539,-113
861.5384615384615,-106
869.2307692307693,-96
876.9230769230769,-87
884.6153846153846,-91
892.3076923076924,-101
900.0,-98
907.6923076923077,-89
915.3846153846154,-89
923.0769230769231,-94
930.7692307692308,-84
938.4615384615385,-68
946.1538461538462,-68
953.8461538461539,-68
961.5384615384615,-56
969.2307692307693,-58
976.9230769230769,-65
984.6153846153846,-65
992.3076923076924,-65
1000.0,-56
1007.6923076923077,-47
1015.3846153846154,-47
1023.0769230769231,-58
1030.7692307692307,-63
1038.4615384615386,-65
1046.1538461538462,-77
1053.8461538461538,-51
1061.5384615384617,7
1069.2307692307693,23
1076.923076923077,-9
1084.6153846153848,-23
1092.3076923076924,-23
1100.0,-32
1107.6923076923076,-47
1115.3846153846155,-56
1123.076923076923,-61
1130.7692307692307,-56
1138.4615384615386,-40
1146.1538461538462,-35
1153.8461538461538,-49
1161.5384615384617,-56
1169.2307692307693,-56
1176.923076923077,-56
1184.6153846153848,-54
1192.3076923076924,-51
1200.0,-47
1207.6923076923076,-56
1215.3846153846155,-113
1223.076923076923,-233
1230.7692307692307,-287
1238.4615384615386,-73
1246.1538461538462,497
1253.8461538461538,1439
1261.5384615384617,2224
1269.2307692307693,1816
1276.923076923077,487
1284.6153846153848,-233
1292.3076923076924,-122
1300.0,-108
1307.6923076923076,-247
1315.3846153846155,-223
1323.076923076923,-188
1330.7692307692307,-216
1338.4615384615386,-209
1346.1538461538462,-183
1353.8461538461538,-183
1361.5384615384617,-174
1369.2307692307693,-155
1376.923076923077,-150
1384.6153846153848,-146
1392.3076923076924,-129
1400.0,-113
1407.6923076923076,-106
1415.3846153846155,-96
1423.076923076923,-80
1430.7692307692307,-68
1438.4615384615386,-54
1446.1538461538462,-28
1453.8461538461538,0
1461.5384615384617,23
1469.2307692307693,51
1476.923076923077,84
1484.6153846153848,115
1492.3076923076924,148
1500.0,179
1507.6923076923076,195
1515.3846153846155,195
1523.076923076923,169
1530.7692307692307,113
1538.4615384615386,47
1546.1538461538462,-21
1553.8461538461538,-80
1561.5384615384617,-129
1569.2307692307693,-155
1576.923076923077,-167
1584.6153846153848,-176
1592.3076923076924,-179
1600.0,-171
1607.6923076923076,-164
1615.3846153846155,-160
1623.076923076923,-153
1630.7692307692307,-143
1638.4615384615386,-136
1646.1538461538462,-124
1653.8461538461538,-117
1661.5384615384617,-113
1669.2307692307693,-101
1676.923076923077,-89
1684.6153846153848,-87
1692.3076923076924,-84
1700.0,-84
1707.6923076923078,-82
1715.3846153846155,-73
1723.076923076923,-70
1730.7692307692307,-73
1738.4615384615386,-73
1746.1538461538462,-73
1753.8461538461538,-70
1761.5384615384617,-56
1769.2307692307693,-56
1776.923076923077,-58
1784.6153846153848,-54
1792.3076923076924,-47
1800.0,-44
1807.6923076923078,-54
1815.3846153846155,-58
1823.076923076923,-42
1830.7692307692307,-23
1838.4615384615386,-4
1846.1538461538462,25
1853.8461538461538,32
1861.5384615384617,9
1869.2307692307693,0
1876.923076923077,-4
1884.6153846153848,-23
1892.3076923076924,-32
1900.0,-14
1907.6923076923078,7
1915.3846153846155,-4
1923.076923076923,-30
1930.7692307692307,-28
1938.4615384615386,-18
1946.1538461538462,-21
1953.8461538461538,-16
1961.5384615384617,-9
1969.2307692307693,-16
1976.923076923077,-21
1984.6153846153848,-9
1992.3076923076924,0
2000.0,-14
2007.6923076923078,-75
2015.3846153846155,-212
2023.076923076923,-275
2030.7692307692307,-25
2038.4615384615386,643
2046.1538461538462,1689
2053.846153846154,2473
2061.5384615384614,1898
2069.2307692307695,384
2076.923076923077,-303
2084.6153846153848,-51
2092.3076923076924,-32
2100.0,-216
2107.6923076923076,-171
2115.3846153846152,-129
2123.0769230769233,-186
2130.769230769231,-174
2138.4615384615386,-131
2146.153846153846,-127
2153.846153846154,-127
2161.5384615384614,-108
2169.2307692307695,-96
2176.923076923077,-91
2184.6153846153848,-75
2192.3076923076924,-58
2200.0,-54
2207.6923076923076,-42
2215.3846153846152,-21
2223.0769230769233,-2
2230.769230769231,16
2238.4615384615386,32
2246.153846153846,56
2253.846153846154,94
2261.5384615384614,136
2269.2307692307695,181
2276.923076923077,219
2284.6153846153848,245
2292.3076923076924,268
2300.0,285
2307.6923076923076,259
2315.3846153846152,202
2323.0769230769233,131
2330.769230769231,47
2338.4615384615386,-25
2346.153846153846,-73
2353.846153846154,-115
2361.5384615384614,-148
2369.2307692307695,-162
2376.923076923077,-157
2384.6153846153848,-143
2392.3076923076924,-150
2400.0,-162
2407.6923076923076,-141
2415.3846153846152,-122
2423.0769230769233,-139
2430.769230769231,-136
2438.4615384615386,-103
2446.153846153846,-91
2453.846153846154,-101
2461.5384615384614,-98
2469.2307692307695,-87
2476.923076923077,-80
2484.6153846153848,-75
2492.3076923076924,-75
2500.0,-77
2507.6923076923076,-70
2515.3846153846152,-61
2523.0769230769233,-65
2530.769230769231,-77
2538.4615384615386,-56
2546.153846153846,-35
2553.846153846154,-44
2561.5384615384614,-54
2569.2307692307695,-44
2576.923076923077,-32
2584.6153846153848,-37
2592.3076923076924,-42
2600.0,-40
2607.6923076923076,-32
2615.3846153846152,-18
2623.0769230769233,9
2630.769230769231,35
2638.4615384615386,32
2646.153846153846,18
2653.846153846154,18
2661.5384615384614,11
2669.2307692307695,-2
2676.923076923077,-7
2684.6153846153848,-7
2692.3076923076924,-2
2700.0,0
2707.6923076923076,-9
2715.3846153846152,-11
2723.0769230769233,-4
2730.769230769231,-4
2738.4615384615386,-9
2746.153846153846,-7
2753.846153846154,-2
2761.5384615384614,-7
2769.2307692307695,-11
2776.923076923077,-21
2784.6153846153848,-65
2792.3076923076924,-195
2800.0,-303
2807.6923076923076,-120
2815.3846153846152,490
2823.0769230769233,1498
2830.769230769231,2421
2838.4615384615386,2153
2846.153846153846,702
2853.846153846154,-223
2861.5384615384614,-96
2869.2307692307695,-37
2876.923076923077,-247
2884.6153846153848,-235
2892.3076923076924,-164
2900.0,-207
2907.6923076923076,-209
2915.3846153846152,-171
2923.0769230769233,-171
2930.769230769231,-169
2938.4615384615386,-148
2946.153846153846,-136
2953.846153846154,-127
2961.5384615384614,-115
2969.2307692307695,-108
2976.923076923077,-96
2984.6153846153848,-80
2992.3076923076924,-65
3000.0,-47
3007.6923076923076,-35
3015.3846153846152,-16
3023.0769230769233,16
3030.769230769231,54
3038.4615384615386,91
3046.153846153846,127
3053.846153846154,155
3061.5384615384614,188
3069.2307692307695,221
3076.923076923077,233
3084.6153846153848,219
3092.3076923076924,176
3100.0,103
3107.6923076923076,18
3115.3846153846152,-37
3123.0769230769233,-73
3130.769230769231,-115
3138.4615384615386,-153
3146.153846153846,-169
3153.846153846154,-171
3161.5384615384614,-171
3169.2307692307695,-167
3176.923076923077,-162
3184.6153846153848,-157
3192.3076923076924,-155
3200.0,-146
3207.6923076923076,-131
3215.3846153846152,-122
3223.0769230769233,-117
3230.769230769231,-115
3238.4615384615386,-108
3246.153846153846,-101
3253.846153846154,-98
3261.5384615384614,-94
3269.2307692307695,-87
3276.923076923077,-87
3284.6153846153848,-87
3292.3076923076924,-82
3300.0,-80
3307.6923076923076,-82
3315.3846153846157,-77
3323.0769230769233,-73
3330.769230769231,-68
3338.4615384615386,-63
3346.153846153846,-58
3353.846153846154,-56
3361.5384615384614,-54
3369.2307692307695,-49
3376.923076923077,-47
3384.6153846153848,-44
3392.3076923076924,-42
3400.0,-35
3407.6923076923076,-23
3415.3846153846157,-4
3423.0769230769233,16
3430.769230769231,16
3438.4615384615386,9
3446.153846153846,11
3453.846153846154,4
3461.5384615384614,-9
3469.2307692307695,-14
3476.923076923077,-11
3484.6153846153848,-11
3492.3076923076924,-9
3500.0,-4
3507.6923076923076,-9
3515.3846153846157,-14
3523.0769230769233,-11
3530.769230769231,-11
3538.4615384615386,-14
3546.153846153846,-16
3553.846153846154,-14
3561.5384615384614,-7
3569.2307692307695,-7
3576.923076923077,-56
3584.6153846153848,-190
3592.3076923076924,-285
3600.0,-87
3607.6923076923076,501
3615.3846153846157,1493
3623.0769230769233,2410
3630.769230769231,2146
3638.4615384615386,749
3646.153846153846,-164
3653.846153846154,-103
3661.5384615384614,-44
3669.2307692307695,-212
3676.923076923077,-214
3684.6153846153848,-167
3692.3076923076924,-197
3700.0,-197
3707.6923076923076,-167
3715.3846153846157,-167
3723.0769230769233,-167
3730.769230769231,-148
3738.4615384615386,-134
3746.153846153846,-131
3753.846153846154,-124
3761.5384615384614,-110
3769.2307692307695,-106
3776.923076923077,-96
3784.6153846153848,-82
3792.3076923076924,-65
3800.0,-51
3807.6923076923076,-32
3815.3846153846157,-7
3823.0769230769233,28
3830.769230769231,63
3838.4615384615386,98
3846.153846153846,131
3853.846153846154,164
3861.5384615384614,193
3869.2307692307695,204
3876.923076923077,193
3884.6153846153848,150
3892.3076923076924,82
3900.0,9
3907.6923076923076,-49
3915.3846153846157,-98
3923.0769230769233,-136
3930.769230769231,-160
3938.4615384615386,-171
3946.153846153846,-181
3953.846153846154,-183
3961.5384615384614,-176
3969.2307692307695,-169
3976.923076923077,-164
3984.6153846153848,-160
3992.3076923076924,-155
4000.0,-155
4007.6923076923076,-146
4015.3846153846157,-134
4023.0769230769233,-129
4030.769230769231,-122
4038.4615384615386,-115
4046.153846153846,-115
4053.846153846154,-113
4061.5384615384614,-103
4069.2307692307695,-98
4076.923076923077,-94
4084.6153846153848,-89
4092.3076923076924,-91
4100.0,-94
4107.692307692308,-87
4115.384615384615,-89
4123.076923076923,-89
4130.7692307692305,-84
4138.461538461539,-84
4146.153846153847,-84
4153.846153846154,-80
4161.538461538462,-73
4169.2307692307695,-68
4176.923076923077,-63
4184.615384615385,-61
4192.307692307692,-56
4200.0,-51
4207.692307692308,-42
4215.384615384615,-44
4223.076923076923,-56
4230.7692307692305,-61
4238.461538461539,-44
4246.153846153847,-18
4253.846153846154,2
4261.538461538462,18
4269.2307692307695,21
4276.923076923077,9
4284.615384615385,9
4292.307692307692,7
4300.0,-7
4307.692307692308,-14
4315.384615384615,-14
4323.076923076923,-9
4330.7692307692305,-7
4338.461538461539,-9
4346.153846153847,-11
4353.846153846154,-11
4361.538461538462,-16
4369.2307692307695,-16
4376.923076923077,-14
4384.615384615385,-11
4392.307692307692,-4
4400.0,-2
4407.692307692308,-2
4415.384615384615,-11
4423.076923076923,-70
4430.7692307692305,-195
4438.461538461539,-221
4446.153846153847,35
4453.846153846154,626
4461.538461538462,1543
4469.2307692307695,2191
4476.923076923077,1635
4484.615384615385,358
4492.307692307692,-204
4500.0,-63
4507.692307692308,-77
4515.384615384615,-202
4523.076923076923,-167
4530.7692307692305,-143
4538.461538461539,-183
4546.153846153847,-171
4553.846153846154,-143
4561.538461538462,-136
4569.2307692307695,-127
4576.923076923077,-117
4584.615384615385,-115
4592.307692307692,-103
4600.0,-82
4607.692307692308,-68
4615.384615384615,-58
4623.076923076923,-44
4630.7692307692305,-30
4638.461538461539,-16
4646.153846153847,4
4653.846153846154,25
4661.538461538462,51
4669.2307692307695,77
4676.923076923077,101
4684.615384615385,131
4692.307692307692,164
4700.0,190
4707.692307692308,207
4715.384615384615,212
4723.076923076923,200
4730.7692307692305,157
4738.461538461539,91
4746.153846153847,23
