time,ppg
1753556307551,94.237417
1753556307581,94.337984
1753556307616,94.375569
1753556307646,94.400022
1753556307684,94.492178
1753556307716,94.543506
1753556307750,94.580036
1753556307789,94.57389
1753556307816,94.647224
1753556307850,94.687374
1753556307882,94.635336
1753556307913,94.711007
1753556307948,94.803195
1753556307982,94.85789
1753556308012,94.83496
1753556308051,94.720942
1753556308081,94.358492
1753556308116,94.05543
1753556308152,94.055319
1753556308189,94.164454
1753556308216,94.245672
1753556308251,94.319117
1753556308282,94.326962
1753556308314,94.32273
1753556308347,94.253407
1753556308384,94.263758
1753556308416,94.285132
1753556308449,94.317203
1753556308482,94.364722
1753556308513,94.42706
1753556308549,94.454313
1753556308582,94.468024
1753556308615,94.583858
1753556308649,94.528721
1753556308682,94.550062
1753556308716,94.639418
1753556308746,94.650903
1753556308782,94.655844
1753556308813,94.72074
1753556308849,94.816464
1753556308882,94.831288
1753556308912,94.70313
1753556308946,94.314644
1753556308983,94.166791
1753556309013,94.050502
1753556309051,94.105398
1753556309080,94.352984
1753556309112,94.375452
1753556309153,94.311272
1753556309182,94.383974
1753556309214,94.42303
1753556309246,94.307854
1753556309280,94.326565
1753556309311,94.711528
1753556309352,94.688409
1753556309383,94.76925
1753556309416,94.753508
1753556309449,94.807102
1753556309483,94.830813
1753556309513,94.828169
1753556309548,94.800572
1753556309588,94.842987
1753556309615,94.837297
1753556309650,94.75757
1753556309682,94.812824
1753556309712,94.920019
1753556309747,94.70507
1753556309783,94.421018
1753556309813,94.285262
1753556309848,94.235301
1753556309882,94.220197
1753556309913,95.680011
1753556309948,95.847896
1753556309982,95.77076
1753556310012,95.719653
1753556310049,95.756053
1753556310082,95.107852
1753556310110,95.039649
1753556310152,94.561345
1753556310184,95.280816
1753556310213,94.577556
1753556310249,94.729933
1753556310282,94.834361
1753556310314,94.736444
1753556310348,94.766177
1753556310380,94.730096
1753556310411,94.749491
1753556310442,94.758013
1753556310480,94.798495
1753556310512,94.861848
1753556310546,94.759035
1753556310582,94.390022
1753556310613,94.259904
1753556310650,94.169702
1753556310682,94.292222
1753556310712,95.766027
1753556310750,95.708449
1753556310783,95.770493
1753556310814,95.252397
1753556310850,95.182241
1753556310883,95.004499
1753556310913,95.221948
1753556310950,95.431357
1753556310982,94.711157
1753556311013,94.909993
1753556311048,94.437666
1753556311082,94.92832
1753556311112,94.405816
1753556311143,94.964622
1753556311177,94.438095
