time,ppg
1753713997395,68.597283
1753713997428,68.604451
1753713997458,68.62682
1753713997496,68.638884
1753713997527,68.626951
1753713997560,68.600486
1753713997588,68.452744
1753713997624,68.164995
1753713997664,67.963782
1753713997704,67.854218
1753713997727,67.647641
1753713997777,67.21991
1753713997820,66.697081
1753713997849,66.415328
1753713997858,66.52238
1753713997918,66.607706
1753713997933,66.493922
1753713997960,66.489274
1753713998006,66.617804
1753713998060,66.810057
1753713998082,66.964804
1753713998093,67.006634
1753713998121,66.954596
1753713998154,66.888411
1753713998187,66.847968
1753713998216,66.854576
1753713998250,66.939694
1753713998285,67.056498
1753713998318,67.176121
1753713998352,67.279058
1753713998383,67.390745
1753713998419,67.496507
1753713998455,67.526306
1753713998490,67.368277
1753713998516,66.920416
1753713998553,66.553767
1753713998585,66.324924
1753713998624,66.219598
1753713998658,66.215854
1753713998694,66.283954
1753713998723,66.400328
1753713998750,66.527536
1753713998786,66.618852
1753713998831,66.657615
1753713998863,66.658767
1753713998895,66.662608
1753713998930,66.712954
1753713998960,66.78188
1753713998994,66.862141
1753713999025,66.961315
1753713999056,67.059525
1753713999087,67.13532
1753713999128,67.230705
1753713999162,67.34663
1753713999192,67.446617
1753713999229,67.540531
1753713999258,67.631072
1753713999286,67.651567
1753713999331,67.407197
1753713999361,67.011719
1753713999392,66.776756
1753713999427,66.672068
1753713999459,66.650486
1753713999489,66.650369
1753713999525,66.672745
1753713999558,66.756333
1753713999592,66.885605
1753713999624,66.965879
1753713999656,66.991894
1753713999693,66.991354
1753713999726,66.954603
1753713999760,66.876112
1753713999789,66.775838
1753713999831,66.653116
1753713999865,66.553142
1753713999894,66.521944
1753713999929,66.558116
1753713999960,66.661306
1753713999993,66.7338
1753714000026,66.804823
1753714000060,66.867473
1753714000090,66.869055
1753714000126,66.749816
1753714000155,66.298622
1753714000186,65.614607
1753714000220,65.167351
1753714000256,64.854628
1753714000294,64.649796
1753714000321,64.514333
1753714000355,64.368459
1753714000385,64.260132
1753714000429,64.183868
1753714000466,64.185939
1753714000495,64.11668
1753714000521,64.019043
1753714000567,63.944336
1753714000598,63.907597
1753714000631,63.87845
1753714000657,63.886581
1753714000694,63.933365
1753714000721,63.991289
1753714000759,64.06778
1753714000792,64.152071
1753714000827,64.14532
1753714000859,64.187156
1753714000892,64.247742
1753714000929,64.232091
1753714000960,63.921985
1753714000991,63.506344
1753714001023,63.234585
1753714001056,63.353381
1753714001092,63.740011
1753714001134,64.167748
1753714001167,64.516338
1753714001196,64.849114
1753714001229,65.047051
1753714001260,65.131974
1753714001300,65.191603
1753714001339,65.217697
1753714001361,65.244552
1753714001389,65.301421
1753714001419,65.370907
1753714001454,65.443082
1753714001496,65.497874
1753714001525,65.54583
1753714001560,65.589372
1753714001592,65.680805
1753714001633,65.764334
1753714001667,65.812473
1753714001691,65.779426
1753714001729,65.425576
1753714001757,64.978138
1753714001798,64.684015
1753714001826,64.546162
1753714001857,64.547178
1753714001892,64.623728
1753714001934,64.737472
1753714001967,64.914863
1753714001991,65.040157
1753714002025,65.070261
1753714002070,65.074545
1753714002100,65.059935
1753714002123,65.072904
1753714002157,65.13211
1753714002193,65.224565
1753714002225,65.337359
1753714002258,65.476585
1753714002307,65.618051
1753714002325,65.737479
1753714002357,65.846731
1753714002391,65.936028
1753714002423,66.018086
1753714002454,66.101426
1753714002495,66.040417
1753714002523,65.67561
1753714002557,65.281616
1753714002589,64.992363
1753714002623,64.84369
1753714002658,64.794263
1753714002694,64.799973
1753714002728,64.858274
1753714002759,64.938528
1753714002793,64.967884
1753714002825,64.909537
1753714002861,64.808579
1753714002897,64.70966
1753714002928,64.635753
1753714002957,64.618292
1753714002992,64.636853
1753714003026,64.702114
1753714003055,64.800298
1753714003088,64.889251
1753714003122,64.964655
1753714003160,65.048516
1753714003194,65.074766
1753714003227,65.0717
1753714003262,64.715779
1753714003294,64.200978
1753714003330,63.846483
1753714003359,63.664855
1753714003404,63.639373
1753714003433,63.715825
1753714003459,63.843345
1753714003491,64.102188
1753714003525,64.280516
1753714003560,64.37915
1753714003591,64.402789
1753714003627,64.300432
1753714003658,64.258413
1753714003693,64.37637
1753714003723,64.50652
1753714003759,64.553409
1753714003794,64.62919
1753714003826,64.705929
1753714003858,64.761769
1753714003894,64.824706
1753714003926,64.875527
1753714003958,64.762043
1753714003992,64.256564
1753714004026,63.78897
1753714004062,63.501995
1753714004091,63.362209
1753714004127,63.340894
1753714004159,63.383238
1753714004191,63.555407
1753714004229,63.681756
1753714004262,63.753293
1753714004298,63.773989
1753714004329,63.743761
1753714004359,63.687817
1753714004395,63.674646
1753714004427,63.700376
1753714004460,63.750109
1753714004496,63.804445
1753714004526,63.862493
1753714004560,63.940293
1753714004591,63.915175
1753714004625,64.016888
1753714004659,63.999701
1753714004699,63.97248
1753714004725,63.715317
1753714004762,63.233953
1753714004793,62.883294
1753714004828,62.682244
1753714004857,62.999609
1753714004892,63.492477
1753714004925,63.975228
1753714004958,64.390543
1753714004998,64.71507
1753714005029,64.927623
1753714005058,65.083959
1753714005091,65.029095
1753714005123,65.053757
1753714005159,65.155743
1753714005193,65.237072
1753714005227,65.31204
1753714005260,65.385634
1753714005296,65.480322
1753714005330,65.537679
1753714005364,65.55445
1753714005396,65.604919
1753714005432,65.703383
1753714005460,65.739308
1753714005494,65.515283
1753714005529,64.940918
1753714005559,64.516065
1753714005590,64.19366
1753714005626,64.000944
1753714005658,63.929342
1753714005692,63.948034
1753714005727,64.055078
1753714005760,64.155795
1753714005794,64.194083
1753714005827,64.162429
1753714005862,64.104714
1753714005894,64.046114
1753714005925,64.020091
1753714005959,64.044577
1753714005992,64.10948
1753714006030,64.201421
1753714006057,64.306219
1753714006092,64.412796
1753714006125,64.523604
1753714006161,64.626261
1753714006191,64.688475
1753714006227,64.694295
1753714006258,64.390491
1753714006296,63.902923
1753714006325,63.558168
1753714006362,63.355054
1753714006395,63.293837
1753714006431,63.358342
1753714006461,63.453343
1753714006496,63.569262
1753714006526,63.672941
1753714006566,63.713839
1753714006595,63.697876
1753714006626,63.650916
1753714006660,63.614333
1753714006691,63.61324
1753714006721,63.646091
1753714006758,63.713266
1753714006791,63.814875
1753714006823,63.917734
1753714006858,64.00625
1753714006892,64.073965
1753714006926,64.119154
1753714006959,64.091732
1753714006987,63.997363
1753714007025,63.592484
1753714007062,62.940716
1753714007088,62.467972
1753714007123,62.136251
1753714007158,62.181928
1753714007196,62.529138
1753714007226,62.883176
1753714007261,62.983568
1753714007294,62.926621
1753714007326,62.674848
1753714007359,62.474313
1753714007393,62.222065
1753714007427,62.079376
1753714007460,62.024518
1753714007490,62.103262
1753714007529,62.174324
1753714007564,62.250705
1753714007593,62.377724
1753714007624,62.497549
1753714007658,62.605941
1753714007699,62.749738
1753714007733,62.981725
1753714007767,63.164995
1753714007798,63.217462
1753714007827,62.947428
1753714007862,62.540101
1753714007894,62.364657
1753714007931,62.410068
1753714007960,62.65184
1753714007991,62.997174
1753714008025,63.364221
1753714008058,63.871536
1753714008096,64.287665
1753714008130,64.607901
1753714008162,64.84177
1753714008195,64.916568
1753714008229,64.994375
1753714008263,65.095248
1753714008304,65.207215
1753714008328,65.317313
1753714008357,65.442679
1753714008390,65.558734
1753714008427,65.67714
1753714008459,65.805201
1753714008487,65.887564
1753714008522,65.961758
1753714008556,65.978242
1753714008598,65.702999
1753714008635,65.122045
1753714008674,64.776932
1753714008700,64.587061
1753714008739,64.567732
1753714008770,64.661495
1753714008802,64.846887
1753714008836,65.091374
1753714008866,65.283921
1753714008899,65.396604
1753714008938,65.38525
1753714008969,65.337698
1753714008998,65.313986
1753714009031,65.345002
1753714009064,65.429625
1753714009090,65.565303
1753714009123,65.705206
1753714009159,65.814634
1753714009194,65.91593
1753714009224,66.00903
1753714009266,66.062364
1753714009304,65.787687
1753714009333,65.179187
1753714009359,64.780558
1753714009390,64.543506
1753714009427,64.487334
1753714009455,64.531123
1753714009498,64.636033
1753714009530,64.75505
1753714009560,64.861516
1753714009596,64.907226
1753714009623,64.895598
1753714009658,64.871373
1753714009693,64.868671
1753714009729,64.915585
1753714009757,65.003841
1753714009787,65.088835
1753714009822,65.176577
1753714009855,65.284455
1753714009891,65.402867
1753714009925,65.512744
1753714009960,65.607419
1753714009992,65.62516
1753714010022,65.369527
1753714010055,64.671489
1753714010093,64.22004
1753714010123,63.924694
1753714010158,63.795995
1753714010191,63.757804
1753714010221,63.793508
1753714010256,63.891041
1753714010289,64.103777
1753714010323,64.246141
1753714010355,64.319794
1753714010391,64.362281
1753714010427,64.320399
1753714010455,64.377294
1753714010491,64.608279
1753714010523,64.741457
1753714010556,64.902063
1753714010589,65.090085
1753714010622,65.301923
1753714010656,65.510505
1753714010699,65.682179
1753714010729,65.880182
1753714010759,66.061804
1753714010793,66.000234
1753714010826,65.637328
1753714010857,65.385699
1753714010892,65.297893
1753714010925,65.374039
1753714010956,65.534841
1753714010991,65.730526
1753714011027,65.951243
1753714011058,66.157742
1753714011094,66.287769
1753714011122,66.320953
1753714011156,66.295236
1753714011190,66.252534
1753714011224,66.233836
1753714011259,66.264181
1753714011292,66.327678
1753714011329,66.416116
1753714011354,66.524509
1753714011393,66.618689
1753714011425,66.702706
1753714011466,66.776196
1753714011490,66.729269
1753714011526,66.440758
1753714011558,65.477881
1753714011593,64.763338
1753714011623,64.421116
1753714011655,64.367554
1753714011690,64.545049
1753714011725,64.785643
1753714011764,65.0278
1753714011795,65.235028
1753714011824,65.391949
1753714011858,65.337567
1753714011893,65.230587
1753714011928,65.144565
1753714011962,65.137507
1753714011993,65.20657
1753714012026,65.305673
1753714012061,65.399573
1753714012093,65.521781
1753714012123,65.612816
1753714012158,65.698377
1753714012193,65.765428
1753714012228,65.773989
1753714012259,65.463961
1753714012300,64.881542
1753714012330,64.51971
1753714012367,64.309683
1753714012393,64.274019
1753714012429,64.351656
1753714012460,64.480374
1753714012495,64.665278
1753714012528,64.824992
1753714012560,64.927936
1753714012592,64.96317
1753714012623,64.9408
1753714012657,64.946855
1753714012693,65.007292
1753714012726,65.121973
1753714012759,65.274878
1753714012793,65.437913
1753714012827,65.59878
1753714012858,65.761372
1753714012892,65.909192
1753714012928,66.056218
1753714012958,66.177579
1753714012989,66.275881
1753714013023,66.270132
1753714013065,65.817551
1753714013099,65.277124
1753714013146,64.976002
1753714013166,64.858749
1753714013194,64.91179
1753714013227,65.04541
1753714013282,65.217046
1753714013294,65.413974
1753714013324,65.584275
1753714013359,65.7027
1753714013391,65.765018
1753714013426,65.825025
1753714013455,65.893352
1753714013493,66.000299
1753714013525,66.142227
1753714013556,66.29437
1753714013588,66.441611
1753714013624,66.591638
1753714013650,66.706189
1753714013689,66.798176
1753714013729,66.851581
1753714013759,66.906308
1753714013793,66.939127
1753714013824,66.857694
1753714013858,66.294357
1753714013894,65.727954
1753714013932,65.380452
1753714013956,65.232638
1753714013998,65.275627
1753714014029,65.382861
1753714014062,65.521624
1753714014098,65.68393
1753714014123,65.813169
1753714014158,65.860168
1753714014191,65.859459
1753714014229,65.838326
1753714014261,65.835572
1753714014292,65.88011
1753714014328,65.941289
1753714014363,66.025384
1753714014394,66.108282
1753714014427,66.174161
1753714014458,66.235444
1753714014491,66.293557
1753714014526,66.345412
1753714014562,66.386572
1753714014595,66.41176
1753714014626,66.238999
1753714014660,65.603331
1753714014694,65.163719
1753714014732,64.90427
1753714014766,64.854914
1753714014796,64.935631
1753714014828,65.04836
1753714014857,65.193829
1753714014894,65.353244
1753714014927,65.477685
1753714014968,65.522035
1753714015003,65.508265
1753714015027,65.490257
1753714015060,65.504176
1753714015092,65.550928
1753714015122,65.629314
1753714015153,65.724139
1753714015183,65.819524
1753714015220,65.908437
1753714015260,65.991901
1753714015295,66.087631
1753714015325,66.174506
1753714015355,66.252215
1753714015385,66.301363
1753714015421,66.22118
1753714015451,65.640245
1753714015487,65.109988
1753714015521,64.804927
1753714015552,64.703006
1753714015592,64.752713
1753714015631,64.856575
1753714015651,65.000306
1753714015688,65.171466
1753714015719,65.301727
1753714015758,65.365725
1753714015787,65.385061
1753714015822,65.38346
1753714015852,65.405947
1753714015882,65.484333
1753714015919,65.59585
1753714015951,65.713331
1753714015986,65.839849
1753714016022,65.960892
1753714016052,66.067032
1753714016086,66.153211
1753714016119,66.24049
1753714016151,66.314071
1753714016182,66.382854
1753714016222,66.416031
1753714016252,66.196648
1753714016288,65.626612
1753714016329,65.218035
1753714016358,65.03058
1753714016389,65.004753
1753714016422,65.067253
1753714016452,65.169956
1753714016483,65.298771
1753714016519,65.417021
1753714016556,65.498792
1753714016588,65.515882
1753714016620,65.482477
1753714016655,65.449261
1753714016687,65.45443
1753714016718,65.49848
1753714016753,65.587237
1753714016784,65.683051
1753714016823,65.765135
1753714016851,65.844992
1753714016887,65.914492
1753714016921,65.976829
1753714016950,66.024147
1753714016988,66.053659
1753714017018,66.0425
1753714017049,65.67104
1753714017087,65.125626
1753714017123,64.797395
1753714017152,64.63546
1753714017187,64.639249
1753714017219,64.735083
1753714017262,64.879465
1753714017295,65.055131
1753714017321,65.202397
1753714017357,65.282046
1753714017387,65.290471
1753714017427,65.279689
1753714017459,65.287437
1753714017498,65.318895
1753714017533,65.385484
1753714017567,65.475381
1753714017586,65.574847
1753714017617,65.662224
1753714017650,65.738872
1753714017688,65.812395
1753714017720,65.878593
1753714017759,65.934661
1753714017789,65.989264
1753714017819,66.038985
1753714017855,65.982454
1753714017891,65.480954
1753714017930,64.980696
1753714017954,64.673683
1753714017986,64.562953
1753714018017,64.616788
1753714018052,64.740864
1753714018085,64.893684
1753714018123,65.059968
1753714018154,65.19049
1753714018190,65.255301
1753714018228,65.258771
1753714018255,65.246916
1753714018288,65.241336
1753714018323,65.281955
1753714018351,65.348759
1753714018386,65.429599
1753714018418,65.529847
1753714018450,65.643969
1753714018491,65.736945
1753714018525,65.815103
1753714018556,65.889114
1753714018600,65.954179
1753714018654,66.008405
1753714018675,66.029141
1753714018725,65.754627
1753714018747,65.202293
1753714018791,64.852134
1753714018824,64.662374
1753714018849,64.639457
1753714018888,64.733885
1753714018954,64.883554
1753714018980,65.048054
1753714019011,65.200079
1753714019058,65.286551
1753714019111,65.309559
1753714019130,65.275991
1753714019156,65.22963
1753714019174,65.210991
1753714019200,65.220294
1753714019227,65.267834
1753714019284,65.337118
1753714019303,65.420257
1753714019327,65.503356
1753714019362,65.57268
1753714019387,65.630772
1753714019420,65.678019
1753714019449,65.717322
1753714019484,65.707902
1753714019517,65.373759
1753714019541,64.848033
1753714019569,64.501794
1753714019603,64.336858
1753714019636,64.340171
1753714019660,64.454528
1753714019717,64.61421
1753714019738,64.792928
1753714019768,64.949739
1753714019814,65.019681
1753714019842,65.010944
1753714019867,64.991198
1753714019888,64.991465
1753714019918,65.025046
1753714019956,65.090932
1753714019990,65.191434
1753714020025,65.310236
1753714020067,65.417412
1753714020089,65.507992
1753714020125,65.603858
1753714020161,65.67977
1753714020187,65.739184
1753714020226,65.744276
1753714020257,65.416826
1753714020291,64.826229
1753714020331,64.472288
1753714020362,64.294755
1753714020391,64.289904
1753714020426,64.386858
1753714020455,64.536944
1753714020497,64.70994
1753714020522,64.871868
1753714020562,64.962005
1753714020596,64.980085
1753714020626,64.970377
1753714020655,64.975657
1753714020693,65.010573
1753714020718,65.077201
1753714020753,65.172293
1753714020791,65.268928
1753714020822,65.360178
1753714020857,65.447848
1753714020893,65.523936
1753714020928,65.582758
1753714020957,65.635102
1753714020999,65.68145
1753714021028,65.658943
1753714021060,65.265217
1753714021091,64.752648
1753714021124,64.444345
1753714021176,64.298212
1753714021193,64.311994
1753714021221,64.417893
1753714021255,64.546468
1753714021290,64.696079
1753714021321,64.823482
1753714021354,64.898782
1753714021394,64.912135
1753714021426,64.904192
1753714021455,64.897968
1753714021487,64.910611
1753714021514,64.958457
1753714021549,65.02278
1753714021582,65.089408
1753714021615,65.151967
1753714021647,65.221486
1753714021683,65.301988
1753714021715,65.374482
1753714021750,65.428746
1753714021782,65.475094
1753714021819,65.348427
1753714021847,64.816399
1753714021882,64.409593
1753714021919,64.175385
1753714021953,64.11754
1753714021988,64.172944
1753714022017,64.307997
1753714022048,64.484652
1753714022084,64.671593
1753714022119,64.806809
1753714022147,64.859491
1753714022185,64.847746
1753714022217,64.82955
1753714022254,64.842219
1753714022286,64.898183
1753714022318,64.978177
1753714022351,65.069499
1753714022384,65.152228
1753714022418,65.238699
1753714022449,65.340171
1753714022484,65.422294
1753714022516,65.491299
1753714022549,65.464365
1753714022588,65.038522
1753714022623,64.523454
1753714022656,64.184897
1753714022681,64.027279
1753714022721,64.030534
1753714022748,64.13239
1753714022785,64.284442
1753714022823,64.449267
1753714022856,64.587126
1753714022885,64.656534
1753714022918,64.675532
1753714022952,64.679405
1753714022983,64.695721
1753714023022,64.738117
1753714023050,64.817486
1753714023081,64.916152
1753714023118,65.011602
1753714023148,65.100163
1753714023185,65.183556
1753714023224,65.269103
1753714023255,65.350412
1753714023287,65.419313
1753714023319,65.468043
1753714023349,65.42859
1753714023385,64.975605
1753714023422,64.463805
1753714023458,64.156277
1753714023483,64.024128
1753714023516,64.031315
1753714023546,64.132299
1753714023583,64.2884
1753714023620,64.447633
1753714023651,64.577595
1753714023682,64.644607
1753714023721,64.659256
1753714023752,64.65796
1753714023787,64.670642
1753714023821,64.723859
1753714023851,64.797329
1753714023885,64.887916
1753714023930,64.992637
1753714023955,65.106485
1753714023985,65.217664
1753714024019,65.315308
1753714024052,65.405595
1753714024084,65.474678
1753714024116,65.538636
1753714024150,65.550974
1753714024188,65.261616
1753714024221,64.743227
1753714024254,64.405465
1753714024283,64.206375
1753714024321,64.166225
1753714024353,64.243927
1753714024384,64.362776
1753714024421,64.501377
1753714024451,64.631228
1753714024486,64.699796
1753714024519,64.707329
1753714024559,64.695245
1753714024594,64.693175
1753714024624,64.722427
1753714024653,64.784992
1753714024685,64.877929
1753714024724,64.97541
1753714024759,65.073054
1753714024792,65.169409
1753714024817,65.266063
1753714024855,65.340829
1753714024888,65.414215
1753714024921,65.449951
1753714024952,65.264507
1753714024989,64.737537
1753714025018,64.380133
1753714025054,64.190503
1753714025083,64.175294
1753714025119,64.251948
1753714025152,64.391838
1753714025184,64.55669
1753714025214,64.711671
1753714025257,64.808104
1753714025282,64.833371
1753714025321,64.810787
1753714025355,64.79382
1753714025391,64.802408
1753714025419,64.855168
1753714025456,64.916464
1753714025487,64.991432
1753714025520,65.075652
1753714025550,65.163094
1753714025595,65.240047
1753714025619,65.317515
1753714025651,65.38538
1753714025684,65.435055
1753714025717,65.33064
1753714025749,64.788189
1753714025785,64.386806
1753714025822,64.133399
1753714025856,64.063588
1753714025884,64.118901
1753714025918,64.220138
1753714025949,64.360054
1753714025987,64.521514
1753714026017,64.636586
1753714026049,64.69186
1753714026087,64.719595
1753714026123,64.728279
1753714026155,64.753664
1753714026182,64.822518
1753714026217,64.906979
1753714026250,64.988997
1753714026285,65.094369
1753714026317,65.180144
1753714026351,65.258993
1753714026386,65.322886
1753714026419,65.384736
1753714026458,65.451767
1753714026493,65.504482
1753714026530,65.356474
1753714026561,64.844146
1753714026590,64.488343
1753714026620,64.292274
1753714026655,64.252664
1753714026687,64.335191
1753714026717,64.483922
1753714026752,64.656541
1753714026783,64.80052
1753714026816,64.887428
1753714026850,64.906139
1753714026886,64.878626
1753714026917,64.851698
1753714026950,64.854368
1753714026985,64.879797
1753714027016,64.926868
1753714027050,64.996491
1753714027087,65.064395
1753714027119,65.128295
1753714027152,65.191805
1753714027186,65.244995
1753714027217,65.290139
1753714027251,65.318277
1753714027284,65.196896
1753714027325,64.68462
1753714027352,64.293186
1753714027385,64.059753
1753714027418,63.996641
1753714027450,64.061355
1753714027489,64.192469
1753714027518,64.369553
1753714027550,64.542797
1753714027585,64.662882
1753714027621,64.71994
1753714027651,64.730389
1753714027685,64.72854
1753714027719,64.75908
1753714027752,64.81091
1753714027787,64.870598
1753714027818,64.955182
1753714027853,65.038535
1753714027888,65.104311
1753714027920,65.162149
1753714027952,65.213647
1753714027985,65.259605
1753714028018,65.277782
1753714028052,65.06487
1753714028086,64.518141
1753714028119,64.147716
1753714028151,63.93692
1753714028187,63.873339
1753714028218,63.905507
1753714028253,63.997865
1753714028287,64.118692
1753714028319,64.241076
1753714028353,64.307235
1753714028386,64.318999
1753714028420,64.286057
1753714028450,64.225054
1753714028486,64.155567
1753714028518,64.108054
1753714028558,64.045261
1753714028588,63.956399
1753714028621,63.877799
1753714028658,63.827245
1753714028695,63.781848
1753714028721,63.735311
1753714028754,63.70492
1753714028788,63.87276
1753714028819,64.076648
1753714028854,63.969765
1753714028887,63.588897
1753714028927,63.321083
1753714028957,63.27049
1753714028990,63.471969
1753714029026,63.810259
1753714029054,64.186258
1753714029087,64.59835
1753714029121,64.825331
1753714029154,64.918899
1753714029188,64.850494
1753714029219,64.706932
1753714029252,64.606736
1753714029282,64.572445
1753714029315,64.589216
1753714029349,64.631762
1753714029385,64.657947
1753714029416,64.68423
1753714029449,64.721235
1753714029486,64.739158
1753714029525,64.752694
1753714029557,64.730532
1753714029590,64.667576
1753714029622,64.407275
1753714029651,63.323055
1753714029683,62.417952
1753714029718,61.85578
1753714029748,61.418147
1753714029785,61.683208
1753714029815,62.21883
1753714029846,62.724197
1753714029887,62.924811
1753714029927,63.456858
1753714029958,63.420979
1753714029993,63.3679
1753714030021,63.285503
1753714030055,63.239735
1753714030092,63.428297
1753714030121,63.308863
1753714030152,63.372854
1753714030182,63.627732
1753714030216,63.768833
1753714030249,63.772935
1753714030282,63.738957
1753714030320,63.74242
1753714030354,63.749751
1753714030382,63.508285
1753714030417,62.626619
1753714030447,62.00248
1753714030484,61.733201
1753714030515,61.489254
1753714030551,61.651957
1753714030584,61.718039
1753714030618,61.764074
1753714030648,61.933769
1753714030687,62.214129
1753714030719,62.187644
1753714030758,62.120925
1753714030791,62.146277
1753714030819,62.196193
1753714030855,62.302984
1753714030888,62.445061
1753714030917,62.752778
1753714030950,62.845552
1753714030982,63.014902
1753714031020,63.113347
1753714031051,63.40706
1753714031082,63.534164
1753714031115,63.669731
1753714031152,63.703247
1753714031183,63.067194
1753714031215,62.511755
1753714031247,62.204109
1753714031281,61.936061
1753714031320,61.953359
1753714031350,62.037442
1753714031384,62.092182
1753714031416,62.238276
1753714031447,62.223296
1753714031488,62.323811
1753714031517,62.12071
1753714031551,62.020495
1753714031587,62.041569
1753714031616,62.179812
1753714031652,62.170919
1753714031681,62.178295
1753714031718,62.14629
1753714031749,62.045235
1753714031784,61.864648
1753714031816,61.95026
1753714031851,61.930175
1753714031898,61.785324
1753714031925,61.672628
1753714031960,61.333153
1753714031994,60.765038
1753714032022,60.488004
1753714032051,60.393883
1753714032081,60.171329
1753714032117,59.902773
1753714032153,59.751001
1753714032185,59.720454
1753714032217,59.750461
1753714032256,59.775435
1753714032289,59.699503
1753714032327,59.512829
1753714032356,59.484131
1753714032389,59.476344
1753714032422,59.456891
1753714032451,59.710018
1753714032484,60.365582
1753714032521,61.26773
1753714032561,61.920156
1753714032593,62.678989
1753714032627,63.727928
1753714032652,64.342776
1753714032683,64.308986
1753714032715,63.6238
1753714032759,62.98763
1753714032794,62.819973
1753714032828,62.783436
1753714032862,63.368583
1753714032891,63.750552
1753714032930,64.162755
1753714032964,64.817043
1753714033000,65.203934
1753714033032,65.661586
1753714033063,65.848749
1753714033098,65.809009
1753714033125,65.862597
1753714033160,66.015768
1753714033192,66.234741
1753714033225,66.223498
1753714033259,66.199585
1753714033299,66.194982
1753714033327,66.277645
1753714033360,66.384892
1753714033390,66.21049
1753714033421,65.804283
1753714033455,64.594392
1753714033498,63.480954
1753714033530,62.996536
1753714033564,62.661606
1753714033594,62.796483
1753714033634,62.971686
1753714033659,63.246401
1753714033692,63.784595
1753714033724,63.920605
1753714033759,64.120443
1753714033800,64.040235
1753714033827,64.018177
1753714033854,64.055853
1753714033893,64.157351
1753714033924,64.251714
1753714033954,64.310803
1753714033989,64.299917
1753714034024,64.177859
1753714034056,63.980124
1753714034091,63.797141
1753714034132,63.663735
1753714034162,63.605707
1753714034189,63.53096
1753714034222,63.33202
1753714034257,62.710552
1753714034294,62.362424
1753714034328,61.930742
1753714034355,61.522158
1753714034392,61.199826
1753714034423,60.811718
1753714034458,60.244715
1753714034498,59.992428
1753714034539,59.944772
1753714034566,60.141752
1753714034596,60.501768
1753714034631,60.804094
1753714034665,60.795786
1753714034696,60.522041
1753714034729,60.259403
1753714034755,60.192456
1753714034793,60.603858
1753714034824,60.620414
1753714034860,60.502484
1753714034894,60.558174
1753714034925,60.450966
1753714034958,60.160906
1753714034989,59.861978
1753714035030,59.39344
1753714035068,59.026465
1753714035102,59.140255
1753714035127,59.651183
1753714035158,60.120873
1753714035187,60.417158
1753714035216,60.546657
1753714035249,60.661756
1753714035290,60.587074
1753714035322,60.30743
1753714035358,60.091771
1753714035386,60.036524
1753714035421,60.019284
