time,ppg
1753718717604,34.502744
1753718717628,36.704575
1753718717663,39.012546
1753718717694,40.41277
1753718717733,41.897929
1753718717756,41.917304
1753718717798,41.938671
1753718717819,42.331447
1753718717874,42.634835
1753718717899,41.686919
1753718717941,43.12502
1753718717962,45.700695
1753718717996,47.3037
1753718718030,46.234162
1753718718059,47.21299
1753718718102,47.234162
1753718718124,47.119825
1753718718164,47.069994
1753718718197,48.440166
1753718718242,47.30812
1753718718257,48.623611
1753718718304,48.692036
1753718718330,48.602296
1753718718364,48.540967
1753718718403,47.300236
1753718718430,47.205555
1753718718468,47.152534
1753718718491,47.153146
1753718718536,47.060065
1753718718554,46.987884
1753718718601,46.970898
1753718718628,46.902037
1753718718660,48.111296
1753718718689,49.427047
1753718718725,48.795266
1753718718766,48.939739
1753718718796,50.41915
1753718718840,49.088692
1753718718858,49.024831
1753718718900,50.240457
1753718718925,49.973209
1753718718958,49.832733
1753718719009,49.86052
1753718719029,49.740181
1753718719061,47.250353
1753718719088,49.757713
1753718719134,50.706951
1753718719164,49.389241
1753718719195,50.959466
1753718719224,49.719848
1753718719258,49.811132
1753718719305,49.924192
1753718719331,47.286584
1753718719356,49.58697
1753718719396,49.585844
1753718719443,49.545264
1753718719462,51.065059
1753718719501,49.753716
1753718719533,49.690421
1753718719580,49.584887
1753718719595,49.555713
1753718719630,49.026341
1753718719674,48.13517
1753718719687,48.172032
1753718719731,48.148679
1753718719756,48.119714
1753718719810,48.104975
1753718719833,48.107494
1753718719864,49.983724
1753718719898,51.318687
1753718719920,51.562627
1753718719964,52.97567
1753718719998,51.525661
1753718720029,51.468193
1753718720067,48.344547
1753718720100,48.343095
1753718720133,48.4704
1753718720162,48.543955
1753718720195,49.969616
1753718720223,48.812512
1753718720268,48.913203
1753718720285,48.995391
1753718720332,48.965228
1753718720362,48.945338
1753718720406,48.970416
1753718720430,48.834198
1753718720464,48.606404
1753718720494,48.457282
1753718720530,48.627602
1753718720570,48.850904
1753718720594,48.877271
1753718720628,48.836627
1753718720660,52.40176
1753718720703,62.531885
1753718720731,69.738267
1753718720768,74.556377
1753718720794,86.791496
1753718720838,105.372672
1753718720859,123.273042
1753718720898,111.892193
1753718720937,103.579581
1753718720962,96.693038
1753718720997,88.259963
1753718721021,85.156264
1753718721061,81.394592
1753718721085,78.68311
1753718721132,79.110463
1753718721168,76.259006
1753718721191,73.060026
1753718721239,71.486904
1753718721260,67.91041
1753718721296,66.773358
1753718721324,64.76714
1753718721373,63.817909
1753718721402,61.58223
1753718721428,61.579926
1753718721458,60.864185
1753718721488,60.231128
1753718721531,58.026758
1753718721556,57.714204
1753718721599,57.424358
1753718721625,57.347659
1753718721667,57.049069
1753718721697,56.806906
1753718721741,56.709002
1753718721770,56.561872
1753718721793,56.475804
1753718721827,56.396793
1753718721860,56.318811
1753718721907,56.28506
1753718721923,56.237886
1753718721968,56.160229
1753718721999,56.200854
1753718722026,56.235581
1753718722065,56.308615
1753718722091,56.344879
1753718722130,56.704751
1753718722156,56.8291
1753718722202,56.913411
1753718722233,56.906458
1753718722253,56.901653
1753718722297,56.941888
1753718722334,56.939921
1753718722363,56.921575
1753718722411,56.961139
1753718722423,56.885286
1753718722460,56.851913
1753718722498,56.537653
1753718722526,56.722069
1753718722573,56.418369
1753718722595,56.278511
1753718722634,56.244357
1753718722658,56.231675
1753718722703,56.186837
1753718722733,56.169474
1753718722766,56.448401
1753718722797,56.475374
1753718722831,56.293146
1753718722866,56.355517
1753718722895,56.371943
1753718722928,56.325634
1753718722960,56.321252
1753718723001,56.335321
1753718723026,56.360198
1753718723062,56.354078
1753718723090,56.369729
1753718723118,56.340862
1753718723163,56.342157
1753718723190,56.33232
1753718723237,56.311877
1753718723260,56.241323
1753718723297,56.120697
1753718723328,56.023763
1753718723364,55.991465
1753718723400,55.990579
1753718723429,56.239683
1753718723455,56.044733
1753718723496,56.295139
1753718723534,56.286545
1753718723564,56.287736
1753718723599,55.995195
1753718723621,56.197612
1753718723671,56.165242
1753718723693,56.236538
1753718723735,56.224806
1753718723760,56.241597
1753718723793,56.211121
1753718723842,56.188973
1753718723868,56.215379
1753718723893,56.25965
1753718723926,56.283628
1753718723968,56.222547
1753718723994,56.126973
1753718724030,56.036367
1753718724063,56.070228
1753718724095,56.241948
1753718724135,56.637192
1753718724155,56.65602
1753718724204,56.738208
1753718724245,56.769452
1753718724263,56.301512
1753718724293,56.319651
1753718724320,56.357008
1753718724362,56.399449
1753718724397,56.328531
1753718724430,56.344644
1753718724463,56.391585
1753718724500,56.259383
1753718724527,56.250522
1753718724562,56.252319
1753718724593,56.245262
1753718724635,56.202358
1753718724663,56.090639
1753718724694,55.795975
1753718724738,55.974974
1753718724763,56.03461
1753718724791,56.023854
1753718724830,56.136134
1753718724872,56.089851
1753718724890,56.123751
1753718724932,56.170522
1753718724961,56.153276
1753718724996,56.008841
1753718725032,55.993483
1753718725061,56.126941
1753718725106,56.029069
1753718725123,56.018457
1753718725168,56.054805
1753718725197,56.098842
1753718725235,56.107045
1753718725266,56.153868
1753718725283,56.146589
1753718725327,56.121296
1753718725358,56.080801
1753718725406,55.71951
1753718725429,55.856405
1753718725461,55.829029
1753718725492,56.021361
1753718725535,56.075157
1753718725567,56.089812
1753718725596,56.178608
1753718725630,56.169383
1753718725660,56.227319
1753718725709,56.086784
1753718725729,56.075625
1753718725765,56.147364
1753718725794,56.193289
1753718725843,56.193556
1753718725872,56.199767
1753718725887,56.233784
1753718725931,56.262723
1753718725963,56.328023
1753718725993,56.339755
1753718726032,56.064004
1753718726071,56.065606
1753718726090,56.057494
1753718726133,56.037819
1753718726162,55.987402
1753718726209,55.867545
1753718726231,55.755773
1753718726251,55.713722
1753718726302,55.980085
1753718726332,56.018802
1753718726363,56.169376
1753718726394,56.203869
1753718726441,56.227169
1753718726462,56.241128
1753718726498,56.2587
1753718726530,56.116147
1753718726559,56.1292
1753718726595,56.187469
1753718726619,56.224578
1753718726664,56.277365
1753718726693,56.281363
1753718726737,56.241727
1753718726753,56.309481
1753718726799,56.286057
1753718726824,56.246193
1753718726864,56.247925
1753718726891,56.211316
1753718726925,56.095072
1753718726967,55.979375
1753718726997,55.895312
1753718727022,55.906647
1753718727057,56.020065
1753718727099,56.095111
1753718727132,56.105307
1753718727156,56.158009
1753718727201,56.170841
1753718727229,56.045293
1753718727265,56.025254
1753718727294,55.950879
1753718727340,55.936009
1753718727357,56.006374
1753718727397,55.997663
1753718727431,56.076947
1753718727462,56.038757
1753718727491,55.887975
1753718727527,55.904934
1753718727570,55.9061
1753718727595,55.854289
1753718727629,55.787167
1753718727663,55.680616
1753718727705,55.597387
1753718727726,55.558383
1753718727772,55.804445
1753718727793,55.899394
1753718727830,56.028353
1753718727859,56.026823
1753718727893,56.06642
1753718727932,56.064108
1753718727966,56.067084
1753718728002,56.057754
1753718728024,56.053145
1753718728077,56.048789
1753718728093,56.037214
1753718728129,56.084525
1753718728163,56.095079
1753718728197,56.105183
1753718728223,55.980846
1753718728258,55.999362
1753718728305,55.970781
1753718728327,55.942259
1753718728375,55.839797
1753718728393,55.789282
1753718728423,55.919882
1753718728467,56.306636
1753718728495,56.361663
1753718728537,56.395276
1753718728556,56.400439
1753718728600,56.423102
1753718728631,56.109076
1753718728675,56.123757
1753718728699,56.135183
1753718728732,56.519333
1753718728765,56.544906
1753718728790,56.203725
1753718728836,56.591026
1753718728864,56.20685
1753718728893,56.188823
1753718728926,56.187085
1753718728967,56.211004
1753718728996,56.099141
1753718729044,56.031048
1753718729062,55.80632
1753718729090,55.91166
1753718729133,56.27978
1753718729165,56.299982
1753718729209,56.337971
1753718729226,56.339045
1753718729276,56.355445
1753718729295,56.315132
1753718729334,56.323583
1753718729360,56.333394
1753718729391,56.4193
1753718729436,56.415992
1753718729455,56.117052
1753718729495,56.541377
1753718729523,56.183699
1753718729572,56.244617
1753718729592,56.647895
1753718729634,56.261239
1753718729666,56.146166
1753718729696,55.953287
1753718729728,55.922714
1753718729767,56.235672
1753718729797,56.246317
1753718729822,56.263094
1753718729868,56.388355
1753718729890,56.472737
1753718729937,56.516012
1753718729961,56.597849
1753718730003,56.75606
1753718730026,56.401845
1753718730060,56.55182
1753718730100,56.414
1753718730126,56.447301
1753718730162,56.502783
1753718730193,56.324123
1753718730239,56.351519
1753718730263,56.402659
1753718730309,56.282704
1753718730328,56.142241
1753718730360,55.990592
1753718730400,55.892975
1753718730430,55.881314
1753718730468,55.921542
1753718730490,55.993255
1753718730535,55.964075
1753718730560,56.020977
1753718730592,56.138022
1753718730625,56.230177
1753718730661,56.289768
1753718730695,56.268615
1753718730725,56.263758
1753718730766,56.345784
1753718730796,56.563409
1753718730833,56.832453
1753718730855,56.895051
1753718730895,56.785142
1753718730928,56.671977
1753718730961,56.555323
1753718730997,56.575121
1753718731027,56.437893
1753718731064,56.277482
1753718731095,56.043737
1753718731141,56.325341
1753718731164,56.57475
1753718731198,56.706391
1753718731230,56.785116
1753718731277,56.669783
1753718731292,56.539815
1753718731331,56.541494
1753718731358,56.955696
1753718731395,56.978906
1753718731434,57.017604
1753718731458,57.081823
1753718731506,56.97011
1753718731526,56.856562
1753718731567,56.701658
1753718731597,56.371357
1753718731634,55.703247
1753718731671,55.444326
1753718731698,55.378622
1753718731724,55.538864
1753718731761,55.437418
1753718731795,55.485719
1753718731824,55.57779
1753718731867,55.722036
1753718731896,56.253862
1753718731917,56.343134
1753718731956,56.556162
1753718731988,57.65936
1753718732029,57.469892
1753718732060,57.552334
1753718732105,57.659542
1753718732130,57.173308
1753718732160,57.868196
1753718732190,57.544424
1753718732221,57.781978
1753718732265,57.85371
1753718732297,57.882955
1753718732329,58.392463
1753718732360,58.318524
1753718732401,57.840025
1753718732430,57.830513
1753718732462,57.846412
1753718732493,57.822108
1753718732540,57.744666
1753718732566,57.774504
1753718732594,57.71449
1753718732629,57.715246
1753718732655,57.711287
1753718732701,57.704894
1753718732737,57.767538
1753718732763,57.739451
1753718732798,57.716001
1753718732837,57.613487
1753718732863,57.551488
1753718732889,57.508272
1753718732932,57.492419
1753718732966,57.495752
1753718733003,58.030215
1753718733021,57.998633
1753718733066,58.061914
1753718733088,58.046159
1753718733133,57.927278
1753718733167,57.434248
1753718733196,57.369065
1753718733229,57.8772
1753718733262,57.874322
1753718733298,57.91123
1753718733330,58.042409
1753718733373,58.056667
1753718733392,58.030775
1753718733433,58.006432
1753718733464,57.999603
1753718733490,57.34288
1753718733533,57.249624
1753718733560,57.104643
1753718733599,57.513818
1753718733629,57.481956
1753718733664,57.464026
1753718733695,58.047058
1753718733736,58.009935
1753718733762,57.536449
1753718733797,57.557152
1753718733824,57.524235
1753718733866,57.519899
1753718733908,57.477549
1753718733922,57.479508
1753718733963,57.370465
1753718733997,57.32051
1753718734029,57.254683
1753718734064,57.210906
1753718734104,57.072839
1753718734135,56.86345
1753718734155,56.696463
1753718734201,56.732655
1753718734225,56.813287
1753718734265,56.757902
1753718734295,56.836197
1753718734338,56.967845
1753718734362,56.861959
1753718734400,57.351578
1753718734434,57.384651
1753718734463,56.908411
1753718734491,56.894029
1753718734531,56.766522
1753718734580,56.72589
1753718734593,56.764041
1753718734638,56.883554
1753718734664,57.012513
1753718734708,57.12976
1753718734739,56.646163
1753718734765,56.741073
1753718734796,56.742576
1753718734829,57.281571
1753718734874,56.737765
1753718734893,57.18118
1753718734930,57.137332
1753718734961,57.179988
1753718735003,57.210288
1753718735037,57.196714
1753718735062,57.14351
1753718735092,57.116472
1753718735121,57.109929
1753718735165,57.12696
1753718735199,57.092989
1753718735226,56.522217
1753718735257,56.508851
1753718735306,56.524398
1753718735331,56.586215
1753718735368,56.579457
1753718735397,56.549164
1753718735423,56.526013
1753718735474,56.442028
1753718735490,56.412796
1753718735531,56.367548
1753718735566,56.834309
1753718735600,56.783482
1753718735634,56.827336
1753718735677,57.350113
1753718735690,56.821998
1753718735730,56.827082
1753718735774,56.780611
1753718735797,56.78298
1753718735833,56.779458
1753718735861,56.791555
1753718735907,56.800005
1753718735939,56.783482
1753718735962,56.787101
1753718735996,56.797967
1753718736031,56.861386
1753718736069,56.875553
1753718736092,56.785454
1753718736127,56.749315
1753718736160,56.555804
1753718736202,56.53169
1753718736231,56.391435
1753718736268,56.491097
1753718736297,57.04444
1753718736328,57.113022
1753718736375,57.056159
1753718736396,57.060345
1753718736430,56.513721
1753718736463,56.454918
1753718736498,56.438857
1753718736531,56.437861
1753718736562,56.451683
1753718736593,56.468382
1753718736629,56.454228
1753718736664,56.422958
1753718736698,56.439508
1753718736726,56.423414
1753718736755,56.359045
1753718736799,56.264976
1753718736828,56.207085
1753718736874,56.103002
1753718736895,56.089922
1753718736931,56.622426
1753718736967,56.667511
1753718736990,56.702075
1753718737040,56.71421
1753718737063,56.738091
1753718737103,56.745734
1753718737122,56.202547
1753718737169,56.72979
1753718737196,56.158165
1753718737242,56.220047
1753718737259,56.176284
1753718737298,56.178699
1753718737327,56.247046
1753718737364,56.260093
1753718737407,56.262847
1753718737428,56.193888
1753718737463,56.140593
1753718737499,55.999395
1753718737542,55.970918
1753718737563,55.956341
1753718737586,56.656463
1753718737628,56.655467
1753718737666,56.691372
1753718737706,56.108282
1753718737722,56.155092
1753718737764,56.152761
1753718737792,56.141023
1753718737836,56.15879
1753718737860,56.198562
1753718737912,56.263368
1753718737927,56.281141
1753718737967,56.290588
1753718738006,56.289748
1753718738031,56.253355
1753718738067,56.184975
1753718738095,56.10088
1753718738137,56.042142
1753718738165,55.931126
1753718738195,56.483844
1753718738226,56.53611
1753718738252,56.542106
1753718738300,56.593825
1753718738325,56.683266
1753718738362,56.626293
1753718738399,56.613402
1753718738426,56.030209
1753718738464,56.114682
1753718738500,56.138549
1753718738530,56.082429
1753718738560,56.093171
1753718738596,56.157898
1753718738629,56.166388
1753718738670,56.210542
1753718738691,56.168706
1753718738730,56.081329
1753718738763,55.9722
1753718738803,55.866646
1753718738835,56.51305
1753718738866,56.463844
1753718738895,56.501566
1753718738925,56.56462
1753718738970,56.561833
1753718738997,56.554079
1753718739026,56.601495
1753718739064,56.535843
1753718739105,56.007975
1753718739133,56.53667
1753718739162,56.030827
1753718739193,56.556905
1753718739226,55.968385
1753718739272,56.011777
1753718739303,56.02375
1753718739326,55.997487
1753718739362,55.964088
1753718739393,55.864094
1753718739425,55.771913
1753718739463,55.684705
1753718739497,55.717706
1753718739526,56.245926
1753718739567,56.291714
1753718739596,56.314846
1753718739629,56.401083
1753718739661,56.41958
1753718739705,56.446012
1753718739730,56.425074
1753718739766,56.409404
1753718739793,56.497249
1753718739831,56.465635
1753718739872,56.445797
1753718739900,56.505257
1753718739925,56.463727
1753718739960,55.966692
1753718740004,55.948235
1753718740025,55.897031
1753718740066,55.767876
1753718740095,55.669614
1753718740128,55.600915
1753718740169,56.132638
1753718740205,56.076472
1753718740226,56.168901
1753718740263,56.531117
1753718740299,56.555297
1753718740347,56.199904
1753718740361,56.549743
1753718740398,56.13338
1753718740427,56.123725
1753718740469,56.205405
1753718740486,56.157644
1753718740533,56.225737
1753718740561,56.226948
1753718740607,56.296773
1753718740638,56.294813
1753718740661,55.777948
1753718740694,56.257677
1753718740737,55.606065
1753718740764,55.523578
1753718740794,56.034121
1753718740827,56.085639
1753718740854,56.085658
1753718740899,56.112657
1753718740926,56.219774
1753718740973,56.24911
1753718740990,56.194663
1753718741034,56.24564
1753718741060,56.259273
1753718741095,56.298784
1753718741139,56.33329
1753718741161,56.352965
1753718741197,56.376741
1753718741225,56.440185
1753718741268,56.491514
1753718741303,56.520212
1753718741326,55.848437
1753718741358,55.722785
1753718741393,56.181713
1753718741431,56.222358
1753718741463,56.121687
1753718741505,56.216473
1753718741523,56.562686
1753718741567,56.274396
1753718741597,56.660961
1753718741643,56.322196
1753718741658,56.318954
1753718741696,56.238576
1753718741727,56.289579
1753718741759,56.252332
1753718741807,56.249754
1753718741823,56.314787
1753718741867,56.318928
1753718741898,56.341552
1753718741930,56.330966
1753718741964,56.324279
1753718742000,56.131609
1753718742028,56.000898
1753718742061,55.967721
1753718742105,55.975716
1753718742123,56.352398
1753718742163,56.385966
1753718742193,56.426031
1753718742240,56.465374
1753718742268,56.491657
1753718742306,56.487139
1753718742324,56.158126
1753718742358,56.172195
1753718742402,56.201635
1753718742431,56.439658
1753718742464,56.444632
1753718742496,56.460114
1753718742532,56.160685
1753718742559,56.209559
1753718742607,56.22021
1753718742635,56.255828
1753718742662,56.266792
1753718742699,56.142169
1753718742729,56.011341
1753718742756,55.898534
1753718742798,55.886653
1753718742834,55.958886
1753718742864,56.321207
1753718742894,56.367463
1753718742925,56.429612
1753718742962,56.457757
1753718743002,56.476234
1753718743029,56.527132
1753718743061,56.122696
1753718743098,56.548845
1753718743134,56.520348
1753718743162,56.599333
1753718743200,56.633416
1753718743235,56.313641
1753718743274,56.678735
1753718743306,56.261701
1753718743328,56.270308
1753718743362,56.324983
1753718743399,56.327723
1753718743439,56.333707
1753718743464,56.341832
1753718743499,56.333531
1753718743522,55.956425
1753718743565,55.8169
1753718743598,55.923639
1753718743633,55.905598
1753718743659,56.31868
1753718743694,56.374254
1753718743742,56.959687
1753718743773,56.415999
1753718743794,56.496768
1753718743826,56.471663
1753718743869,56.489717
1753718743900,56.129578
1753718743927,56.459241
1753718743966,56.476598
1753718743986,56.174226
1753718744034,56.185379
1753718744063,56.15034
1753718744101,56.151726
1753718744131,56.203471
1753718744161,56.176121
1753718744197,56.242938
1753718744222,56.218849
1753718744269,56.217846
1753718744299,56.204487
1753718744333,56.201147
1753718744357,55.979818
1753718744402,55.31258
1753718744431,55.852948
1753718744466,55.803293
1753718744499,56.177052
1753718744526,56.231616
1753718744568,56.290712
1753718744589,56.341148
1753718744630,56.357626
1753718744665,56.392848
1753718744700,56.364189
1753718744729,56.088536
1753718744765,56.477464
1753718744795,56.47208
1753718744837,56.18631
1753718744863,56.197449
1753718744899,56.157189
1753718744925,56.239259
1753718744961,56.25993
1753718745002,56.279774
1753718745028,56.267931
1753718745065,56.189129
1753718745095,56.038685
1753718745145,55.943815
1753718745158,55.897975
1753718745197,56.325894
1753718745230,56.384124
1753718745266,56.412815
1753718745306,56.463766
1753718745328,56.499085
1753718745369,56.511507
1753718745399,56.498096
1753718745434,56.491273
1753718745461,56.514046
1753718745486,56.573936
1753718745534,56.593194
1753718745566,56.26036
1753718745608,56.192762
1753718745635,56.284182
1753718745666,56.297469
1753718745702,56.171961
1753718745741,56.053555
1753718745755,55.966699
1753718745796,55.834725
1753718745832,56.176212
1753718745863,56.201206
1753718745906,56.242801
1753718745927,56.269194
1753718745969,56.337613
1753718745994,56.36898
1753718746029,56.771307
1753718746061,56.340647
1753718746103,56.341767
1753718746134,56.420003
1753718746161,56.386487
1753718746204,56.40594
1753718746232,56.425367
1753718746269,56.446325
1753718746297,56.434261
1753718746340,56.424658
1753718746362,56.362027
1753718746408,56.22161
1753718746423,56.135463
1753718746467,56.062312
1753718746495,56.426077
1753718746531,56.446364
1753718746569,56.598344
1753718746591,56.649666
1753718746636,56.805975
1753718746667,56.82996
1753718746704,56.835279
1753718746730,56.904133
1753718746765,56.646879
1753718746799,56.341688
1753718746832,56.696476
1753718746867,56.422268
1753718746894,56.482477
1753718746928,56.52111
1753718746961,56.566521
1753718747003,56.575603
1753718747032,56.571918
1753718747061,56.13672
1753718747095,55.966614
1753718747126,55.795747
1753718747161,56.157885
1753718747195,56.135535
1753718747237,56.484456
1753718747264,56.502874
1753718747295,56.550603
1753718747328,56.566234
1753718747377,56.507315
1753718747401,56.180183
1753718747425,56.198471
1753718747466,56.173165
1753718747499,56.189318
1753718747527,56.201492
1753718747566,56.2048
1753718747602,56.5507
1753718747629,56.261434
1753718747663,56.312893
1753718747693,56.333746
1753718747729,56.257052
1753718747764,56.106654
1753718747798,55.97375
1753718747827,55.859901
1753718747860,56.230724
1753718747897,56.354781
1753718747931,56.386096
1753718747973,56.436305
1753718747993,56.43566
1753718748036,56.502497
1753718748064,56.509443
1753718748098,56.499847
1753718748140,56.521813
1753718748160,56.553942
1753718748200,56.482373
1753718748225,56.488916
1753718748268,56.556495
1753718748300,56.599978
1753718748330,56.243114
1753718748370,56.56029
1753718748398,56.148054
1753718748431,55.978789
1753718748460,55.87996
1753718748497,56.142976
1753718748534,56.332509
1753718748567,56.36788
1753718748599,56.501338
1753718748640,56.568526
1753718748670,56.481006
1753718748698,56.617654
1753718748736,56.518454
1753718748764,56.629041
1753718748800,56.659985
1753718748828,56.682557
1753718748867,56.58725
1753718748899,56.645011
1753718748932,56.609294
1753718748960,56.638696
1753718748995,56.254709
1753718749036,56.183745
1753718749064,56.015593
1753718749099,55.883398
1753718749132,56.147319
1753718749165,56.284325
1753718749194,56.364247
1753718749241,56.685304
1753718749263,56.724542
1753718749298,56.759985
1753718749332,56.524645
1753718749359,56.779224
1753718749405,56.5407
1753718749432,56.847232
1753718749466,56.557621
1753718749498,56.895755
1753718749535,56.618168
1753718749565,56.640974
1753718749600,56.667817
1753718749634,56.704471
1753718749666,56.686267
1753718749699,56.567862
1753718749731,56.264403
1753718749766,56.239982
1753718749798,56.165587
1753718749841,56.473564
1753718749865,56.500485
1753718749906,56.573754
1753718749936,56.641248
1753718749968,56.69367
1753718749995,56.712042
1753718750031,56.712765
1753718750073,56.470563
1753718750096,56.447028
1753718750135,56.463662
1753718750164,56.512516
1753718750202,56.537503
1753718750223,56.579053
1753718750266,56.603891
1753718750301,56.522503
1753718750333,56.536416
1753718750371,56.515283
1753718750395,56.498643
1753718750431,56.299325
1753718750467,55.826405
1753718750505,55.709647
1753718750532,56.142351
1753718750563,56.156368
1753718750595,56.454625
1753718750626,56.557165
1753718750669,56.327059
1753718750697,56.326252
1753718750731,56.334599
1753718750766,56.385348
1753718750800,56.383948
1753718750835,56.41165
1753718750863,56.435621
1753718750900,56.456442
1753718750934,56.346265
1753718750970,56.497633
1753718751003,56.036869
1753718751039,56.038438
1753718751070,56.052188
1753718751101,56.101303
1753718751134,56.094232
1753718751169,56.117097
1753718751200,56.114037
1753718751228,56.09862
1753718751268,55.931048
1753718751291,55.729035
1753718751333,55.619457
1753718751367,56.041797
1753718751397,56.324013
1753718751427,56.365009
1753718751470,56.442835
1753718751501,56.479749
1753718751529,56.506423
1753718751564,56.496742
1753718751594,56.239259
1753718751633,56.22866
1753718751661,56.249897
1753718751691,56.284624
1753718751728,56.283517
1753718751775,56.357971
1753718751795,56.370452
1753718751834,56.435309
1753718751869,56.446396
1753718751898,56.473662
1753718751930,56.038561
1753718751960,56.103536
1753718752007,56.141329
1753718752034,56.066862
1753718752063,55.919387
1753718752097,55.707192
1753718752130,55.591189
1753718752170,55.937519
1753718752195,56.080007
1753718752234,56.414033
1753718752262,56.492653
1753718752303,56.533213
1753718752335,56.602419
1753718752363,56.3073
1753718752397,56.208771
1753718752432,56.230288
1753718752464,56.281141
1753718752495,56.405816
1753718752526,56.484274
1753718752565,56.50057
1753718752599,56.35383
1753718752631,56.419846
1753718752669,56.455009
1753718752702,56.21215
1753718752741,56.338238
1753718752767,56.263023
1753718752800,56.409918
1753718752832,56.320158
1753718752863,57.053451
1753718752897,56.808671
1753718752927,57.524294
1753718752963,58.775812
1753718753000,58.634542
1753718753033,59.400914
1753718753051,60.047956
1753718753088,59.159617
1753718753129,59.088523
1753718753158,59.214207
1753718753199,58.72227
1753718753228,59.021966
1753718753259,59.059675
1753718753292,59.132
1753718753331,59.221199
1753718753362,59.186922
1753718753392,59.038933
1753718753433,58.797199
1753718753454,58.897174
1753718753497,58.792785
1753718753529,58.894928
1753718753570,59.126238
1753718753600,59.21452
1753718753637,59.038288
1753718753661,59.013822
1753718753693,59.099714
1753718753740,59.159662
